LABEL,TEXT,URL,EMAIL,PHONE
ham,Water logging in desert. Geoenvironmental implications.,No,No,No
ham,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?",No,No,No
Smishing,"	Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p",yes,No,yes
ham,Match started.india  &lt;#&gt;  for 2,No,No,No
ham,Nite...,No,No,No
ham,Sac needs to carry on:),No,No,No
spam,"Meet Top 35 US universities in Delhi at India Habitat Centre Lodhi Road on Nov 8th, 2 to 6 pm for student admission.Entry Free,  details contact 9911489000",No,No,yes
ham,I re-met alex nichols from middle school and it turns out he's dealing!,No,No,No
ham,We have sent JD for Customer Service to ur mail id.,No,No,No
Smishing,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, call 08718738034, EXP. 30Apr",No,No,yes
Smishing,"	Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub",No,No,yes
ham,Jus finish blowing my hair. U finish dinner already?,No,No,No
ham,K...k...when will you give treat?,No,No,No
ham,No probs hon! How u doinat the mo?,No,No,No
ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes and fills those gaps by holding your hand with LOVE and CARE..!",No,No,No
ham,Sir send to group mail check it.,No,No,No
ham,somewhere out there beneath the pale moon light someone is thinking of u some where out there where dreams come true�,No,No,No
ham,Did u got that persons story�Anyhow..,No,No,No
ham,"The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him.",No,No,No
ham,Booked ticket for pongal?,No,No,No
ham,"Please protect yourself from e-threats. YES bank never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",No,No,No
Smishing,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9,yes,No,No
ham,Alright took the morphine. Back in yo.,No,No,No
Smishing,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!,No,No,yes
Smishing,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,No,No,yes
ham,Most of the tiime when i don't let you hug me it's so i don't break into tears.,No,No,No
ham,Call him and say you not coming today ok and tell them not to fool me like this ok,No,No,No
ham,"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you",No,No,No
ham,Do you still have the grinder?,No,No,No
spam,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,No,No,No
ham,Hows the street where the end of library walk is?,No,No,No
ham,"Yeah hopefully, if tyler can't do it I could maybe ask around a bit",No,No,No
ham,His frens go then he in lor. Not alone wif my mum n sis lor.,No,No,No
ham,Am i that much dirty fellow?,No,No,No
Smishing,Congrats! Nokia 3650 video camera phone is your Call 09066382423 Calls cost 150ppm Ave call 3mins vary from mobiles,No,No,yes
ham,Ard 6 like dat lor.,No,No,No
Spam,willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,No,No,yes
ham,U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,No,No,No
ham,Happy birthday to you....dear.with lots of love.rakhesh NRI,No,No,No
Smishing,"	Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!",No,No,yes
ham,Yes we are chatting too.,No,No,No
Smishing,"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer",No,No,yes
ham,Sorry da..today i wont come to play..i have driving clas..,No,No,No
ham,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,No,No,No
ham,"That‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!",No,No,No
ham,My sister got placed in birla soft da:-),No,No,No
ham,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,No,No,No
ham,"Yeah we wouldn't leave for an hour at least, how's 4 sound?",No,No,No
ham,"It wont b until 2.15 as trying 2 sort house out, is that ok?",No,No,No
ham,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,No,No,No
ham,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? Leave this for now...I've cried enough today.",No,No,No
ham,Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?,No,No,No
ham,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?,No,No,No
Smishing,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,No,yes,No
ham,"Aight, text me tonight and we'll see what's up",No,No,No
ham,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",No,No,No
ham,"Sorry, I can't help you on this. I am sorry�",No,No,No
Smishing,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,No,No,yes
ham,I need details about that online job.,No,No,No
ham,Do you like Italian food?,No,No,No
ham,"No, but you told me you were going, before you got drunk!",No,No,No
ham,K. I will sent it again�.my goodness..,No,No,No
ham,Wait 2 min..stand at bus stop,No,No,No
ham,First has she gained more than  &lt;#&gt; kg since she took in. Second has she done the blood sugar tests. If she has and its ok and her blood pressure is within normal limits then no worries,No,No,No
ham,Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx,No,No,No
ham,You also didnt get na hi hi hi hi hi,No,No,No
ham,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy ""VALENTINES DAY"" in advance",No,No,No
Smishing,"	You have 1 new voicemail. Please call 08719181503",No,No,yes
ham,1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.,No,No,No
spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN.,No,No,yes
ham,If u dun drive then how i go 2 sch.,No,No,No
ham,I'll probably be by tomorrow (or even later tonight if something's going on),No,No,No
ham,Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!,No,No,No
ham,aathi..where are you dear..i AM WAITING FOR u,No,No,No
ham,Onum ela pa. Normal than.,No,No,No
ham,No but the bluray player can,No,No,No
ham,Oh really?? Did you make it on air? What's your talent?,No,No,No
ham,"Did I forget to tell you ? I want you , I need you, I crave you ... But most of all ... I love you my sweet Arabian steed ... Mmmmmm ... Yummy",No,No,No
Smishing,"	Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.",No,No,yes
spam,More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. A£1.50 minAPN LS278BB,No,No,yes
ham,Mmm so yummy babe ... Nice jolt to the suzy,No,No,No
spam,"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!",No,No,No
Smishing,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,No,No,yes
ham,What's nannys address?,No,No,No
spam,Double Mins & Double Txt & 1/2 price Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,No,No,yes
ham,Well. Balls. Time to make calls,No,No,No
ham,Check with nuerologist.,No,No,No
ham,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",No,No,No
ham,Goodmorning today i am late for 15 min.,No,No,No
Smishing,Your SAM registration has been received! Click here to complete the process http:/rghst.us/xRI2284 Reply STOP 2 opt out of future texts,yes,No,No
ham,So gd got free ice cream... I oso wan...,No,No,No
spam,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,No,No,yes
ham,No message..no response..what happend? Any issues?,No,No,No
spam,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches,No,No,yes
ham,You want to go?,No,No,No
ham,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...",No,No,No
ham,"THATS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONT WORRY.C U L8TR HUN!LOVE Yaxxx",No,No,No
ham,What makes some people dearer is not just the happiness that u feel when u meet them but the pain u feel when u miss them,No,No,No
ham,I AM AT THE GAS STATION. GO THERE.,No,No,No
ham,Now only i reached home. . . I am very tired now. . I will come tomorro,No,No,No
ham,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.",No,No,No
ham,"Easy mate, * guess the quick drink was bit ambitious.",No,No,No
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent Pls reply..,No,No,No
ham,I will reach ur home in 10 minutes..lets meet..,No,No,No
ham,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",No,No,No
ham,Good Morning my Dear........... Have a great DAY�.ENJOY�,No,No,No
ham,No plans yet. What are you doing ?,No,No,No
ham,"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed.",No,No,No
ham,I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,No,No,No
ham,I'm hungry buy smth home...,No,No,No
spam,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call",No,No,No
ham,Yes:)sura in sun tv.:)lol.,No,No,No
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,No,No,yes
ham,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,No,No,No
ham,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.,No,No,No
ham,Well i will watch shrek in 3D!!B),No,No,No
ham,You should change your fb to jaykwon thuglyfe falconerf,No,No,No
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now.,No,No,yes
ham,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,No,No,No
ham,Are you staying in town ?,No,No,No
ham,Love you aathi..love u lot..,No,No,No
ham,We will meet soon princess! Ttyl!,No,No,No
ham,Its worse if if uses half way then stops. Its better for him to complete it.,No,No,No
ham,Ok lor...,No,No,No
ham,"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den... ",No,No,No
ham,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),No,No,No
ham,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",No,No,No
ham,"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. ""paths are made by walking.. not by waiting.."" Goodnight!",No,No,No
