text,label,augmentation_type,original_text,language,translation_method
עברית: WhatsApp: New security code: 4432. Don't share it....,phishing,,WhatsApp: New security code: 4432. Don't share it.,hebrew,google_translate_placeholder
עברית: Envoyer de l'argent maintenant http//bit.ly/1201...,phishing,,Envoyer de l'argent maintenant http//bit.ly/1201,hebrew,google_translate_placeholder
עברית: Confirmation code: 3299. Valid for 10 minutes...,ham,,Confirmation code: 3299. Valid for 10 minutes,hebrew,google_translate_placeholder
עברית: Pacco trattenuto in deposito: http://ffnst.com/7DH...,phishing,,Pacco trattenuto in deposito: http://ffnst.com/7DH836,hebrew,google_translate_placeholder
עברית: Envoyez de l'argent maintenant http//bit.ly/1214...,phishing,,Envoyez de l'argent maintenant http//bit.ly/1214,hebrew,google_translate_placeholder
עברית: Kirim Uang Sekarang http//bit.ly/2772...,phishing,,Kirim Uang Sekarang http//bit.ly/2772,hebrew,google_translate_placeholder
"עברית: Hola, el saldo de tu cuenta Voicespin Test_Keykloa...",ham,,"Hola, el saldo de tu cuenta Voicespin Test_Keykloack_2 es de 211.5. A menos que lo recargues lo antes posible, alcanzará el límite de crédito y se bloqueará automáticamente.",hebrew,google_translate_placeholder
עברית: 4 mesi a metà prezzo della linea Orange e gli ulti...,spam,,4 mesi a metà prezzo della linea Orange e gli ultimi telefoni fotocamera 4 GRATIS. Hai il telefono da più di 11 mesi? Chiama MobilesDirect gratuitamente al 08000938767 per aggiornare ora! oppure2stoptxt T&C,hebrew,google_translate_placeholder
עברית: Oh ok saya tidak mengerti apa yang kamu maksud. Ya...,ham,,"Oh ok saya tidak mengerti apa yang kamu maksud. Ya, saya adalah baby jontin.",hebrew,google_translate_placeholder
עברית: Your entry won! Claim $2754 cash prize at goo.gl/x...,spam,,Your entry won! Claim $2754 cash prize at goo.gl/xyz,hebrew,google_translate_placeholder
"עברית: Endlich nähert sich das Spiel dem Unentschieden, w...",ham,,"Endlich nähert sich das Spiel dem Unentschieden, wie von dir vorhergesagt.",hebrew,google_translate_placeholder
עברית: ¡Venta de verano caliente! Compra uno y llévate ot...,spam,,¡Venta de verano caliente! Compra uno y llévate otro gratis en toda la ropa de playa en TrendyStyles. ¡Compra ahora en www.trendystyles.com/sale6!,hebrew,google_translate_placeholder
עברית: URGENT !! Votre séjour de vacances 4* à Costa Del ...,spam,,"URGENT !! Votre séjour de vacances 4* à Costa Del Sol ou £5000 vous attendent pour être collectionnés. Appelez maintenant le 09050090044 pour réclamer. SAE, TC, POBox334, Stockport, SK38xh, Coût£1.50/pm, Max10mins",hebrew,google_translate_placeholder
עברית: Your entry won! Claim $801 cash prize at tinyurl.c...,spam,,Your entry won! Claim $801 cash prize at tinyurl.com/abc,hebrew,google_translate_placeholder
עברית: Prize winner! Claim your $3296 gift card at bit.ly...,phishing,,Prize winner! Claim your $3296 gift card at bit.ly/123,hebrew,google_translate_placeholder
עברית: FREE iPhone 15! Enter code 9259 at bit.ly/123...,spam,,FREE iPhone 15! Enter code 9259 at bit.ly/123,hebrew,google_translate_placeholder
"עברית: Ven a mi casa por última vez, no haré nada. Confía...",ham,,"Ven a mi casa por última vez, no haré nada. Confía en mí.",hebrew,google_translate_placeholder
עברית: Bank of America: Suspicious charge of $4063. Revie...,phishing,,Bank of America: Suspicious charge of $4063. Review at bit.ly/123,hebrew,google_translate_placeholder
עברית: Call 6526 for customer support...,ham,,Call 6526 for customer support,hebrew,google_translate_placeholder
עברית: Paket di Terminal tertahan: http://ffnst.com/7DH43...,phishing,,Paket di Terminal tertahan: http://ffnst.com/7DH431,hebrew,google_translate_placeholder
עברית: WIN 4448 NOW! Click goo.gl/xyz to claim!...,spam,,WIN 4448 NOW! Click goo.gl/xyz to claim!,hebrew,google_translate_placeholder
עברית: Prize winner! Claim your $4079 gift card at bit.ly...,phishing,,Prize winner! Claim your $4079 gift card at bit.ly/123,hebrew,google_translate_placeholder
עברית: Your package could not be delivered due to unpaid ...,phishing,,Your package could not be delivered due to unpaid customs fee. Pay now at www.postal-service.com/fees/20,hebrew,google_translate_placeholder
עברית: Paket im Terminal festgehalten: http://ffnst.com/7...,phishing,,Paket im Terminal festgehalten: http://ffnst.com/7DH677,hebrew,google_translate_placeholder
עברית: Your tax refund of $3692 is ready. Claim at goo.gl...,phishing,,Your tax refund of $3692 is ready. Claim at goo.gl/xyz,hebrew,google_translate_placeholder
עברית: Kirim Uang Sekarang http//bit.ly/2196...,phishing,,Kirim Uang Sekarang http//bit.ly/2196,hebrew,google_translate_placeholder
עברית: Your verification code is 3896...,ham,,Your verification code is 3896,hebrew,google_translate_placeholder
עברית: Kirim Uang Sekarang http//bit.ly/2281...,phishing,,Kirim Uang Sekarang http//bit.ly/2281,hebrew,google_translate_placeholder
עברית: Sende jetzt Geld http//bit.ly/1398...,phishing,,Sende jetzt Geld http//bit.ly/1398,hebrew,google_translate_placeholder
עברית: Envoyer de l'argent maintenant http//bit.ly/2416...,phishing,,Envoyer de l'argent maintenant http//bit.ly/2416,hebrew,google_translate_placeholder
עברית: Lo último que quería hacer era herirte. Y no pensé...,ham,,"Lo último que quería hacer era herirte. Y no pensé que lo haría. Pensé que te reirías, te avergonzarías, borrarías la etiqueta y seguirías adelante. Pero que yo supiera, ni siquiera estaba publicado. El hecho de que sintieras que lo haría para lastimarte muestra que realmente no me conoces en absoluto. Fue un miércoles desordenado, pero no era malo. El problema que tengo con esto es que TIENES tiempo para limpiar, pero eliges no hacerlo. Haces videollamadas, tomas fotos, duermes, quieres salir. No me importa algunas cosas de vez en cuando, pero cuando no haces la cama, cuando arrojas la ropa encima de ella, cuando no puedo tener un amigo en casa porque me avergüenzo de que haya ropa interior y sujetadores esparcidos en la cama, almohadas en el suelo, eso es algo más. Solías ser bueno al menos haciendo la cama.",hebrew,google_translate_placeholder
עברית: Sekarang saya hanya minum tablet. Reaksinya hanya ...,ham,,Sekarang saya hanya minum tablet. Reaksinya hanya pagi.,hebrew,google_translate_placeholder
עברית: Your entry won! Claim $1649 cash prize at bit.ly/1...,spam,,Your entry won! Claim $1649 cash prize at bit.ly/123,hebrew,google_translate_placeholder
עברית: URGENT: Your prize is waiting! Call 8953...,spam,,URGENT: Your prize is waiting! Call 8953,hebrew,google_translate_placeholder
עברית: SHOPEE: Usa il codice OTP 706205 PER CAMBIARE LA P...,ham,,"SHOPEE: Usa il codice OTP 706205 PER CAMBIARE LA PASSWORD. Valido solo per 15 minuti. NON condividere il codice con nessuno, incluso il team Shopee. 
jKPmMcdNAgI",hebrew,google_translate_placeholder
עברית: FLASH SALE: 62% OFF all items! Shop now: tinyurl.c...,spam,,FLASH SALE: 62% OFF all items! Shop now: tinyurl.com/abc,hebrew,google_translate_placeholder
עברית: Prize winner! Claim your $3053 gift card at goo.gl...,phishing,,Prize winner! Claim your $3053 gift card at goo.gl/xyz,hebrew,google_translate_placeholder
עברית: Your order #4003 has been shipped....,ham,,Your order #4003 has been shipped.,hebrew,google_translate_placeholder
"עברית: Tengo un nuevo número, . ¿Podrías usar solo este, ...",ham,,"Tengo un nuevo número, . ¿Podrías usar solo este, por favor?",hebrew,google_translate_placeholder
עברית: Kirim Uang Sekarang http//bit.ly/2411...,phishing,,Kirim Uang Sekarang http//bit.ly/2411,hebrew,google_translate_placeholder
"עברית: Pour seulement Rp 7500, vous pouvez appeler et env...",spam,,"Pour seulement Rp 7500, vous pouvez appeler et envoyer des SMS ILLIMITÉS vers d'autres utilisateurs d'Indosat Ooredoo, ainsi que surfer sur Internet en illimité pendant 3 jours avec le forfait Unlimited Ramadhan. Tapez *123*88#.",hebrew,google_translate_placeholder
עברית: Don't miss this amazing deal: shoes for only $59!...,spam,,Don't miss this amazing deal: shoes for only $59!,hebrew,google_translate_placeholder
עברית: Pesan Gratis: Ingin bercumbu-cumbu? Balas dengan D...,spam,,"Pesan Gratis: Ingin bercumbu-cumbu? Balas dengan DATE sekarang & bergabung dengan layanan kencan seluler tercepat di Inggris. Hanya 25p untuk menerima pesan, ketik stop ke 83021 untuk berhenti. Balas dengan DATE sekarang!",hebrew,google_translate_placeholder
עברית: <#> Cuenta: 447273 es tu código de verificación de...,ham,,"<#> Cuenta: 447273 es tu código de verificación de cuenta de Samsung.\
bP2ROrn3fZQ",hebrew,google_translate_placeholder
עברית: URGENT: Your prize is waiting! Call 6801...,spam,,URGENT: Your prize is waiting! Call 6801,hebrew,google_translate_placeholder
"עברית: Hallo, das Guthaben Ihres Voicespin-Testkontos bet...",ham,,"Hallo, das Guthaben Ihres Voicespin-Testkontos beträgt 202,0. Wenn Sie es nicht bald aufladen, erreicht es das Kreditlimit und wird automatisch gesperrt.",hebrew,google_translate_placeholder
עברית: Ciao. Spero che la tua giornata sia stata buona! T...,ham,,"Ciao. Spero che la tua giornata sia stata buona! Tornato dalla passeggiata, tavolo prenotato per le otto e mezza. Fammi sapere quando vieni da me.",hebrew,google_translate_placeholder
"עברית: Die Nacht ist für einen weiteren Tag vorbei, der M...",ham,,"Die Nacht ist für einen weiteren Tag vorbei, der Morgen ist auf besondere Weise gekommen. Mögest du lächeln wie die Sonnenstrahlen und deine Sorgen an der blauen blauen Bucht lassen. Guten Morgen",hebrew,google_translate_placeholder
עברית: 4.5 Go/30 jours seulement Rp 55 Ribu spécial pour ...,spam,,4.5 Go/30 jours seulement Rp 55 Ribu spécial pour vous qui êtes sélectionné. Activez dès maintenant au *550*907# Dépêchez-vous..! SKB,hebrew,google_translate_placeholder
עברית: WhatsApp: New security code: 4551. Don't share it....,phishing,,WhatsApp: New security code: 4551. Don't share it.,hebrew,google_translate_placeholder
עברית: S:)ma ha avuto un po 'di fortuna. 2 prese respinte...,ham,,S:)ma ha avuto un po 'di fortuna. 2 prese respinte:),hebrew,google_translate_placeholder
עברית: Urgente: Il tuo Apple ID sarà disattivato. Riattiv...,phishing,,Urgente: Il tuo Apple ID sarà disattivato. Riattiva il tuo account su http://reactivate-appleid.com immediatamente.,hebrew,google_translate_placeholder
עברית: Tengo gan... Me da pereza escribir... Olvidé √º en...,ham,,Tengo gan... Me da pereza escribir... Olvidé √º en la lección... Vi una bolsa pero como que no muy bonita...,hebrew,google_translate_placeholder
עברית: Had your contract mobile 11 Mnths? Latest Motorola...,spam,,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",hebrew,google_translate_placeholder
עברית: Your entry won! Claim $2214 cash prize at bit.ly/1...,spam,,Your entry won! Claim $2214 cash prize at bit.ly/123,hebrew,google_translate_placeholder
עברית: cally. tolong jangan balas SMS ini...,ham,,cally. tolong jangan balas SMS ini,hebrew,google_translate_placeholder
עברית: 🎉 CONGRATS! You won $4986 Amazon gift card! Redeem...,spam,,🎉 CONGRATS! You won $4986 Amazon gift card! Redeem at bit.ly/123 🎉,hebrew,google_translate_placeholder
עברית: Work from home: Earn $4122/hour! Start today: tiny...,spam,,Work from home: Earn $4122/hour! Start today: tinyurl.com/abc,hebrew,google_translate_placeholder
עברית: Kirim Uang Sekarang http//bit.ly/1307...,phishing,,Kirim Uang Sekarang http//bit.ly/1307,hebrew,google_translate_placeholder
עברית: Penawaran Hari Ini! Klaim voucher diskon senilai ¬...,spam,,"Penawaran Hari Ini! Klaim voucher diskon senilai ¬£150! Kirimkan YES ke 85023 sekarang! SavaMob, memberikan penawaran melalui ponsel! Syarat & ketentuan 08717898035. Biaya langganan ¬£3.00. 16+. Balas dengan mengirimkan X untuk berhenti berlangganan.",hebrew,google_translate_placeholder
עברית: Click...,spam,,Click,hebrew,google_translate_placeholder
עברית: ¿Puedes venir un momento? Hay alguien aquí que qui...,ham,,¿Puedes venir un momento? Hay alguien aquí que quiero que veas.,hebrew,google_translate_placeholder
עברית: Invia denaro ora http//bit.ly/2036...,phishing,,Invia denaro ora http//bit.ly/2036,hebrew,google_translate_placeholder
עברית: Saya pikir saya sedang menunggu bus yang sama! Ber...,ham,,"Saya pikir saya sedang menunggu bus yang sama! Beritahu saya ketika kamu sampai di sana, jika kamu sampai di sana.",hebrew,google_translate_placeholder
עברית: Zio Boye. Ho bisogno di film. Guidami. Inoltre sai...,ham,,Zio Boye. Ho bisogno di film. Guidami. Inoltre sai che i torrent non sono particolarmente legali qui. E il sistema si sta rallentando. Cosa dovrei fare. Buona giornata. Inoltre hai iniziato perché non ti vedo online. Com'è stata la luna di miele.,hebrew,google_translate_placeholder
"עברית: Freundschaft ist kein Spiel, es ist kein Wort, das...",ham,,"Freundschaft ist kein Spiel, es ist kein Wort, das man einfach sagt, es beginnt nicht im März und endet im Mai, es ist morgen, gestern, heute und i.",hebrew,google_translate_placeholder
עברית: Invia denaro ora http//bit.ly/2553...,phishing,,Invia denaro ora http//bit.ly/2553,hebrew,google_translate_placeholder
עברית: Kirim Uang Sekarang http//bit.ly/2695...,phishing,,Kirim Uang Sekarang http//bit.ly/2695,hebrew,google_translate_placeholder
עברית: Sie müssen dem IRS JETZT Geld senden unter https:/...,spam,,Sie müssen dem IRS JETZT Geld senden unter https://tinyurl.com/8931,hebrew,google_translate_placeholder
"עברית: Saya tidak tahu, tanyakan saja kepada saudara saya...",ham,,"Saya tidak tahu, tanyakan saja kepada saudara saya. Tidak ada masalah dengan hal seperti ini. Saya hanya memberi tahu.",hebrew,google_translate_placeholder
עברית: Pacchetto bloccato in transito: http://ffnst.com/7...,phishing,,Pacchetto bloccato in transito: http://ffnst.com/7DH530,hebrew,google_translate_placeholder
עברית: Your entry won! Claim $4155 cash prize at tinyurl....,spam,,Your entry won! Claim $4155 cash prize at tinyurl.com/abc,hebrew,google_translate_placeholder
"עברית: Inserisci il codice di verifica: 382329, per attiv...",ham,,"Inserisci il codice di verifica: 382329, per attivare SPayLater. Valido per 15 minuti. NON comunicare questo codice a nessuno. \
jKPmMcdNAgI",hebrew,google_translate_placeholder
