text,label,original_text,language,translation_method,source_index
עברית : Your tax refund of $ 4807 is ready . קבל at tinyur . . .,phishing,עברית: Your tax refund of $4807 is ready. Claim at tinyur...,hebrew,rule_based,11697
"עברית : מצטער , I don ' t understand your message . Can את pl . . .",ham,"עברית: Sorry, I don't understand your message. Can you pl...",hebrew,rule_based,11698
עברית : צור קשר 4919 for customer support . . .,ham,עברית: Call 4919 for customer support...,hebrew,rule_based,11699
עברית : חשבון בנק of America : חשוד charge of $ 2431 . Revie . . .,phishing,עברית: Bank of America: Suspicious charge of $2431. Revie...,hebrew,rule_based,11700
עברית : Keduanya : ) saya menembakkan banyak sperma jadi be . . .,ham,עברית: Keduanya :) saya menembakkan banyak sperma jadi be...,hebrew,rule_based,11701
עברית : Saldo Anda sekarang ¬ £ 600 . Pertanyaan selanjutnya : . . .,spam,עברית: Saldo Anda sekarang ¬£600. Pertanyaan selanjutnya:...,hebrew,rule_based,11702
עברית : Appeler le 09095350301 et envoyer nos filles dans . . .,spam,עברית: Appeler le 09095350301 et envoyer nos filles dans ...,hebrew,rule_based,11703
עברית : Your entry זכית ! קבל $ 1046 כסף פרס at bit . ly / 1 . . .,spam,עברית: Your entry won! Claim $1046 cash prize at bit.ly/1...,hebrew,rule_based,11704
עברית : 🎉 CONGRATS ! אתם ניצחת $ 4288 Amazon gift card ! Redeem . . .,spam,עברית: 🎉 CONGRATS! You won $4288 Amazon gift card! Redeem...,hebrew,rule_based,11705
עברית : Paket ditahan di Terminal : http : / / ffnst . com / 7DH501 . . .,phishing,עברית: Paket ditahan di Terminal: http://ffnst.com/7DH501...,hebrew,rule_based,11706
עברית : אתה need to send money the IRS עכשיו at https : / / tiny . . .,spam,עברית: You need to send money the IRS NOW at https://tiny...,hebrew,rule_based,11707
עברית : Invia denaro ora http : / / bit . ly / 2306 . . .,phishing,עברית: Invia denaro ora http://bit.ly/2306...,hebrew,rule_based,11708
עברית : Paquete detenido en la terminal : http : / / ffnst . com / . . .,phishing,עברית: Paquete detenido en la terminal: http://ffnst.com/...,hebrew,rule_based,11709
עברית : זכית 3836 עכשיו ! Click tinyurl . com / abc to קבל ! . . .,spam,עברית: WIN 3836 NOW! Click tinyurl.com/abc to claim!...,hebrew,rule_based,11710
עברית : זכייה winner ! תבע your $ 1821 gift card at bit . ly . . .,phishing,עברית: Prize winner! Claim your $1821 gift card at bit.ly...,hebrew,rule_based,11711
"עברית : Ciao , il saldo del tuo פרופיל Voicespin Test_acco . . .",ham,"עברית: Ciao, il saldo del tuo account Voicespin Test_acco...",hebrew,rule_based,11712
עברית : מתנה winner ! דרוש your $ 2109 gift card at bit . ly . . .,phishing,עברית: Prize winner! Claim your $2109 gift card at bit.ly...,hebrew,rule_based,11713
עברית : Work from home : Earn $ 1455 / hour ! Start כיום : goo . . . .,spam,עברית: Work from home: Earn $1455/hour! Start today: goo....,hebrew,rule_based,11714
עברית : Schrecklicher Freund . . . Ich habe jetzt Hunger . . . . . .,ham,עברית: Schrecklicher Freund... Ich habe jetzt Hunger......,hebrew,rule_based,11715
עברית : Invia denaro ora http / / bit . ly / 1771 . . .,phishing,עברית: Invia denaro ora http//bit.ly/1771...,hebrew,rule_based,11716
עברית : Your חשבון בנק balance is $ 515 . . .,ham,עברית: Your account balance is $515...,hebrew,rule_based,11717
עברית : Enviar dinero ahora http / / bit . ly / 1857 . . .,phishing,עברית: Enviar dinero ahora http//bit.ly/1857...,hebrew,rule_based,11718
עברית : Kirim Uang Sekarang http / / bit . ly / 2513 . . .,phishing,עברית: Kirim Uang Sekarang http//bit.ly/2513...,hebrew,rule_based,11719
עברית : Haha itu berbeda . Saya tidak mencoba mencari setia . . .,ham,עברית: Haha itu berbeda. Saya tidak mencoba mencari setia...,hebrew,rule_based,11720
"עברית : Ich gehe jetzt ins Bett , Prinz . . . .",ham,"עברית: Ich gehe jetzt ins Bett, Prinz....",hebrew,rule_based,11721
עברית : Acabo de llegar a parte de Nottingham - 3 horas 63 . . .,ham,עברית: Acabo de llegar a parte de Nottingham - 3 horas 63...,hebrew,rule_based,11722
עברית : Earn $ 720 per week working from home ! . . .,spam,עברית: Earn $720 per week working from home!...,hebrew,rule_based,11723
עברית : Job הטבה : Earn $ 1160 / month . Apply at bit . ly / 123 . . .,phishing,עברית: Job offer: Earn $1160/month. Apply at bit.ly/123...,hebrew,rule_based,11724
עברית : Job הטבה : Earn $ 2119 / month . Apply at tinyurl . com / . . .,phishing,עברית: Job offer: Earn $2119/month. Apply at tinyurl.com/...,hebrew,rule_based,11725
עברית : Kirim Uang Sekarang http / / bit . ly / 2163 . . .,phishing,עברית: Kirim Uang Sekarang http//bit.ly/2163...,hebrew,rule_based,11726
עברית : Your entry ניצחת ! תבע $ 882 תשלום מתנה at bit . ly / 12 . . .,spam,עברית: Your entry won! Claim $882 cash prize at bit.ly/12...,hebrew,rule_based,11727
עברית : Selamat ! Kini kamu memiliki tiket khusus bioskop s . . .,spam,עברית: Selamat! Kini kamu memiliki tiket khusus bioskop s...,hebrew,rule_based,11728
עברית : Work from home : Earn $ 1768 / hour ! Start היום : tiny . . .,spam,עברית: Work from home: Earn $1768/hour! Start today: tiny...,hebrew,rule_based,11729
עברית : WhatsApp : New אבטחה code : 6051 . Don ' t share it . . . .,phishing,עברית: WhatsApp: New security code: 6051. Don't share it....,hebrew,rule_based,11730
עברית : Send Money מייד http / / bit . ly / 1601 . . .,phishing,עברית: Send Money Now http//bit.ly/1601...,hebrew,rule_based,11731
עברית : Enviar dinero ahora http / / bit . ly / 2216 . . .,phishing,עברית: Enviar dinero ahora http//bit.ly/2216...,hebrew,rule_based,11732
עברית : זכית 4150 מייד ! Click bit . ly / 123 to תבע ! . . .,spam,עברית: WIN 4150 NOW! Click bit.ly/123 to claim!...,hebrew,rule_based,11733
"עברית : אין estoy ocupado , simplemente אין quiero ir tan tem . . .",ham,"עברית: No estoy ocupado, simplemente no quiero ir tan tem...",hebrew,rule_based,11734
עברית : Überweise jetzt Geld : http / / bit . ly / 2326 . . .,phishing,עברית: Überweise jetzt Geld: http//bit.ly/2326...,hebrew,rule_based,11735
עברית : All e best 4 ur driving tmr : - ) . . .,ham,עברית: All e best 4 ur driving tmr :-)...,hebrew,rule_based,11736
עברית : Invia denaro ora http / / bit . ly / 1135 . . .,phishing,עברית: Invia denaro ora http//bit.ly/1135...,hebrew,rule_based,11737
עברית : Send Money מייד http / / bit . ly / 1102 . . .,phishing,עברית: Send Money Now http//bit.ly/1102...,hebrew,rule_based,11738
עברית : Work from home : Earn $ 3787 / hour ! Start היום : bit . . . .,spam,עברית: Work from home: Earn $3787/hour! Start today: bit....,hebrew,rule_based,11739
עברית : מתנה winner ! תבע your $ 2559 gift card at bit . ly . . .,phishing,עברית: Prize winner! Claim your $2559 gift card at bit.ly...,hebrew,rule_based,11740
עברית : Work from home : Earn $ 1650 / hour ! Start היום : goo . . . .,spam,עברית: Work from home: Earn $1650/hour! Start today: goo....,hebrew,rule_based,11741
עברית : Your tax refund of $ 2847 is ready . קבל at tinyur . . .,phishing,עברית: Your tax refund of $2847 is ready. Claim at tinyur...,hebrew,rule_based,11742
עברית : I soldi sono stati trasferiti su BNI a / n RASTINA . . .,spam,עברית: I soldi sono stati trasferiti su BNI a / n RASTINA...,hebrew,rule_based,11743
עברית : Codice monouso dell ' חשבון בנק Microsoft : 8302141 . . .,ham,עברית: Codice monouso dell'account Microsoft: 8302141...,hebrew,rule_based,11744
עברית : Sende jetzt Geld : http : / / bit . ly / 1941 . . .,phishing,עברית: Sende jetzt Geld: http://bit.ly/1941...,hebrew,rule_based,11745
עברית : Untuk meninjau dan MENJAGA perangkat permainan Nok . . .,spam,עברית: Untuk meninjau dan MENJAGA perangkat permainan Nok...,hebrew,rule_based,11746
עברית : RT - KIng Pro Video Club > > ¿ Necesitas ayuda ? info @ r . . .,spam,עברית: RT-KIng Pro Video Club >> ¿Necesitas ayuda? info@r...,hebrew,rule_based,11747
"עברית : Se rieron al principio , pero luego se despertaron . . .",ham,"עברית: Se rieron al principio, pero luego se despertaron ...",hebrew,rule_based,11748
עברית : Paquete retenido en la Terminal : http : / / ffnst . com / . . .,phishing,עברית: Paquete retenido en la Terminal: http://ffnst.com/...,hebrew,rule_based,11749
עברית : 🎉 CONGRATS ! אתם זכית ב $ 2844 Amazon gift card ! Redeem . . .,spam,עברית: 🎉 CONGRATS! You won $2844 Amazon gift card! Redeem...,hebrew,rule_based,11750
עברית : Invia denaro ora http / / bit . ly / 2470 . . .,phishing,עברית: Invia denaro ora http//bit.ly/2470...,hebrew,rule_based,11751
עברית : דחוף : Your זכייה is waiting ! צור קשר 8098 . . .,spam,עברית: URGENT: Your prize is waiting! Call 8098...,hebrew,rule_based,11752
עברית : Pacchetto trattenuto in deposito : http : / / ffnst . com . . .,phishing,עברית: Pacchetto trattenuto in deposito: http://ffnst.com...,hebrew,rule_based,11753
עברית : 🎉 CONGRATS ! אתה זכית $ 3416 Amazon gift card ! Redeem . . .,spam,עברית: 🎉 CONGRATS! You won $3416 Amazon gift card! Redeem...,hebrew,rule_based,11754
"עברית : Oops , je vous informerai lorsque mon colocataire a . . .",ham,"עברית: Oops, je vous informerai lorsque mon colocataire a...",hebrew,rule_based,11755
עברית : Paket im Terminal festgehalten : http : / / ffnst . com / 7 . . .,phishing,עברית: Paket im Terminal festgehalten: http://ffnst.com/7...,hebrew,rule_based,11756
עברית : Your entry ניצחת ! קבל $ 3316 כסף מתנה at goo . gl / x . . .,spam,עברית: Your entry won! Claim $3316 cash prize at goo.gl/x...,hebrew,rule_based,11757
עברית : בהול ! Votre numéro de téléphone mobile a été réc . . .,spam,עברית: URGENT! Votre numéro de téléphone mobile a été réc...,hebrew,rule_based,11758
עברית : מתנה winner ! קבל your $ 3765 gift card at bit . ly . . .,phishing,עברית: Prize winner! Claim your $3765 gift card at bit.ly...,hebrew,rule_based,11759
עברית : 🎉 CONGRATS ! אתה ניצחת $ 3214 Amazon gift card ! Redeem . . .,spam,עברית: 🎉 CONGRATS! You won $3214 Amazon gift card! Redeem...,hebrew,rule_based,11760
עברית : מתנה winner ! קבל your $ 3820 gift card at goo . gl . . .,phishing,עברית: Prize winner! Claim your $3820 gift card at goo.gl...,hebrew,rule_based,11761
עברית : Merci pour aujourd ' hui ! Tu es un bon ami je pense . . .,ham,עברית: Merci pour aujourd'hui! Tu es un bon ami je pense ...,hebrew,rule_based,11762
עברית : Work from home : Earn $ 3914 / hour ! Start היום : bit . . . .,spam,עברית: Work from home: Earn $3914/hour! Start today: bit....,hebrew,rule_based,11763
עברית : Kirim Uang Sekarang http / / bit . ly / 2176 . . .,phishing,עברית: Kirim Uang Sekarang http//bit.ly/2176...,hebrew,rule_based,11764
"עברית : Tidak , saya masih dalam pasar . . . .",ham,"עברית: Tidak, saya masih dalam pasar....",hebrew,rule_based,11765
עברית : זכית 715 מיד ! Click tinyurl . com / abc to קבל ! . . .,spam,עברית: WIN 715 NOW! Click tinyurl.com/abc to claim!...,hebrew,rule_based,11766
עברית : Earn $ 752 per week working from home ! . . .,spam,עברית: Earn $752 per week working from home!...,hebrew,rule_based,11767
עברית : Enviar dinero ahora http / / bit . ly / 2716 . . .,phishing,עברית: Enviar dinero ahora http//bit.ly/2716...,hebrew,rule_based,11768
עברית : Tu tono de llamada gratuito está esperando ser rec . . .,spam,עברית: Tu tono de llamada gratuito está esperando ser rec...,hebrew,rule_based,11769
עברית : Your entry ניצחת ! תבע $ 4107 מזומן פרס at tinyurl . . . .,spam,עברית: Your entry won! Claim $4107 cash prize at tinyurl....,hebrew,rule_based,11770
עברית : PayPal : 939341 è il codice di recupero della passw . . .,ham,עברית: PayPal: 939341 è il codice di recupero della passw...,hebrew,rule_based,11771
"עברית : Саншайн Холс . Чтобы получить свой медовый отпуск , . . .",spam,"עברית: Саншайн Холс. Чтобы получить свой медовый отпуск, ...",hebrew,rule_based,11772
עברית : Work from home : Earn $ 3286 / hour ! Start כיום : tiny . . .,spam,עברית: Work from home: Earn $3286/hour! Start today: tiny...,hebrew,rule_based,11773
עברית : Your tax refund of $ 2327 is ready . תבע at goo . gl . . .,phishing,עברית: Your tax refund of $2327 is ready. Claim at goo.gl...,hebrew,rule_based,11774
עברית : TSELpoin 777 Überraschung PUNKT Preis Rp . 15jt Offi . . .,spam,עברית: TSELpoin 777 Überraschung PUNKT Preis Rp.15jt Offi...,hebrew,rule_based,11775
עברית : Paket im Terminal festgehalten : http : / / ffnst . com / 7 . . .,phishing,עברית: Paket im Terminal festgehalten: http://ffnst.com/7...,hebrew,rule_based,11776
עברית : בנק שלי of America : חשוד charge of $ 4443 . Revie . . .,phishing,עברית: Bank of America: Suspicious charge of $4443. Revie...,hebrew,rule_based,11777
עברית : Vous devez envoyer de l ' argent au IRS MAINTENANT s . . .,spam,עברית: Vous devez envoyer de l'argent au IRS MAINTENANT s...,hebrew,rule_based,11778
עברית : Your tax refund of $ 2390 is ready . קבל at goo . gl . . .,phishing,עברית: Your tax refund of $2390 is ready. Claim at goo.gl...,hebrew,rule_based,11779
עברית : Aiyar sei proprio una povera cosa . . . Ti do il mio . . .,ham,עברית: Aiyar sei proprio una povera cosa... Ti do il mio ...,hebrew,rule_based,11780
עברית : Your tax refund of $ 2190 is ready . דרוש at tinyur . . .,phishing,עברית: Your tax refund of $2190 is ready. Claim at tinyur...,hebrew,rule_based,11781
עברית : Debt relief program : Get out of debt fast ! התקשר 23 . . .,spam,עברית: Debt relief program: Get out of debt fast! Call 23...,hebrew,rule_based,11782
עברית : מיידי : Your זכייה is waiting ! חייג 5633 . . .,spam,עברית: URGENT: Your prize is waiting! Call 5633...,hebrew,rule_based,11783
עברית : Ciao tesoro ! Troppo stanco per parlare al momento . . . .,ham,עברית: Ciao tesoro! Troppo stanco per parlare al momento....,hebrew,rule_based,11784
עברית : Package held in terminal : http : / / ffnst . com / 7DH401 . . .,phishing,עברית: Package held in terminal: http://ffnst.com/7DH401...,hebrew,rule_based,11785
עברית : בנק שלי of America : שונה charge of $ 1767 . Revie . . .,phishing,עברית: Bank of America: Suspicious charge of $1767. Revie...,hebrew,rule_based,11786
עברית : Debt relief program : Get out of debt fast ! צור קשר 15 . . .,spam,עברית: Debt relief program: Get out of debt fast! Call 15...,hebrew,rule_based,11787
עברית : Paket im Terminal festgehalten : http : / / ffnst . com / 7 . . .,phishing,עברית: Paket im Terminal festgehalten: http://ffnst.com/7...,hebrew,rule_based,11788
עברית : Package detained at the terminal : http : / / ffnst . com . . .,phishing,עברית: Package detained at the terminal: http://ffnst.com...,hebrew,rule_based,11789
"עברית : בונוס Rp . 5 , 000 for אתם ! Just send 2X SMS היום to . . .",spam,"עברית: Bonus Rp. 5,000 for you! Just send 2X SMS today to...",hebrew,rule_based,11790
