text,label,augmentation_type
"ස්වභාවික වීඩියක් එහි ඇති වෙනත් කාණ්ඩ වීඩියක් බැලීමටම සහ අවබෝධයන් හෙතොකොනේලෙ, මක කිරීමන් නෑ.",ham,
Sende jetzt Geld http//bit.ly/2205,phishing,
"நன்றி, கருணை நல்கியிருப்பேன், தங்களுடைய தேம்பாரணமுக்கு முன்பு தரமான பெருமாள் ஆவணத்தில் மீதும், தேவையான பொருள்களை நிலையில் கண்டுபிடித்து அளிப்பேன்.",ham,
Earn $4416 per week working from home!,spam,
https://tinyurl.com/1062,spam,
Envoyer de l'argent maintenant http//bit.ly/2612,phishing,
Your tax refund of $1598 is ready. Claim at tinyurl.com/abc,phishing,
1627 உங்கள் Disney+ Hotstar சரிபார்ப்பு குறியீடு ஆகும். மகிழ்ச்சி மட்டுமே!,ham,
What should i eat fo lunch senor,ham,
¡Está realmente metido en el skateboarding ahora a pesar de que se cae y termina con vendajes y cosas por todo el cuerpo cada cinco minutos!,ham,
"ஆர்ஃப்.59,755-ஐ BNI கணக்கு ####-க்கு பரிமாற்றம் செய்யவும் #342877938 ஆர்பர் 24 ஜூன், 2016 வரை. மேலதிக தகவல்களுக்கு உங்கள் மின்னஞ்சலைச் சரிசெய்யுங்கள்.",ham,
Debt relief program: Get out of debt fast! Call 8794,spam,
මම කාන්තිය කිරීමේ දරුවෝ සඳහා දන්සා සරුවද...,ham,
Your entry won! Claim $3069 cash prize at goo.gl/xyz,spam,
🎉 CONGRATS! You won $4184 Amazon gift card! Redeem at goo.gl/xyz 🎉,spam,
الحزمة محتجزة في الميناء: http://ffnst.com/7DH283,phishing,
ගමන් දරු.කරුණාකර මෙතෙක් පිළිතුරු නොලේබරමි.,ham,
"Попробуйте узнать, кто сейчас на программе? Посмотрите расписание защиты. Есть запись, приглашающая собраться во сколько-то часов? Спасибо",ham,
S'il vous plaît! Tout montant que je peux avoir s'il vous plaît.,ham,
EASTENDERS Quiz TV. A che fiore DOT si confronta? D= VIOLET E= TULIP F= LILY invia D E o F al 84025 ADESSO per avere la possibilità di VINCERE £100 Contanti WKENT/150P16+,spam,
Terminal එකෙහි පැකේටය සඳහා: http://ffnst.com/7DH652,phishing,
"Привет, твой день рождения скоро. Пора приобрести страховой план на 1 Cr за 5390 рупий вместо 5603 после дня рождения. Нажмите rml.lu/Cvs559Y41",spam,
உங்களுக்கு பேராசிரியாக £50 பெற்றுக்கொண்டுள்ளது. தகுதிப்படுத்த உதவும் எண் 08715203028 உள்ளிகளை அழைக்கவும். ஒவ்வொரு 9வது விளையாட்டாள் இடையே ஸ்வீப் பிரைஸ் மின் £50-£500 வெற்றி பெறுகிறார்கள். விருப்பம் வகை 08718727870,spam,
"Est-ce que c'est à la télévision ? Non, c'est Bridget Jones !",ham,
"இதனை UK-மொபைல்-தேதி அனுவரணம் செய்ய வருகிறேன். இந்த செய்தியை உங்களுக்கு இலவசமாக 08719839835 என்கிற எண்களுக்கு அழைப்பை வழங்குகிறோம். எதிர்காலத்தில் செலுத்தப்படும் செய்திகள் தினம் 150 பெ விலையில் மேலும் அட்டகாசத்திற்கு செலுத்தப்படும். ரத்து செய்ய விரைவில் ""கோ நிறு"" என்று 89123 எண்களுக்கு அனுப்புங்கள்.",spam,
"Para lajang seksi sedang menunggu Anda! Kirim USIA anda diikuti oleh JENIS KELAMIN Anda, apakah P atau L. Misal, 23L untuk wanita dan 23P untuk pria.",spam,
Your order #9465 has been shipped.,ham,
ඔබ එම XCHAT වෙත ආරම්භ වීමේ ආරාධනාවයට ආසාවට ලබාගත්විය. ඔබට අපට ඇතුල් වීම සඳහා මෙම වීඩියය මදක් කරන්න! කරුණාකර 86688 ට CHAT ලිපිය යවන්න 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 වසරකටයි.,spam,
https://bit.ly/10030,spam,
ஓகே. நான் நாளை வருகிறேன்,ham,
S...я возьму только игроков мокко :),ham,
Kirim Uang Sekarang http//bit.ly/2523,phishing,
Acabo de aprender la teoría... Aún no he experimentado lo complicado.,ham,
Enviar dinero ahora http//bit.ly/2330,phishing,
Job offer: Earn $2584/month. Apply at goo.gl/xyz,phishing,
FREE iPhone 15! Enter code 1476 at bit.ly/123,spam,
Envoyer de l'argent maintenant http//bit.ly/2556,phishing,
"Pour avoir une chance de gagner 250 £ en espèces chaque semaine, envoyez ACTION au 80608. Conditions générales sur www.movietrivia.tv service client 08712405022, 1x150p/semaine.",spam,
Quiero ver tu bonito gatito...,ham,
🎉 CONGRATS! You won $1154 Amazon gift card! Redeem at goo.gl/xyz 🎉,spam,
Your entry won! Claim $543 cash prize at tinyurl.com/abc,spam,
Send Money Now http//bit.ly/2429,phishing,
Your entry won! Claim $3045 cash prize at bit.ly/123,spam,
Your entry won! Claim $1113 cash prize at tinyurl.com/abc,spam,
Nada gratis. Semoga Anda menikmati konten baru Anda. Ketik 'stop' ke 61610 untuk berhenti berlangganan. Bantuan: 08712400602450p Disediakan oleh tones2you.co.uk,spam,
Sie müssen JETZT Geld an das Finanzamt überweisen unter https://tinyurl.com/8923,spam,
Bank of America: Suspicious charge of $4538. Review at bit.ly/123,phishing,
Envoyer de l'argent maintenant http//bit.ly/1594,phishing,
"Привет, ваш баланс аккаунта Voicespin Test_Keykloack_2 составляет 212,9. Если вы его не пополните как можно скорее, он достигнет кредитного лимита и будет заблокирован автоматически.",ham,
"හායි, ඔබගේ Voicespin ARBEL_PHARMA ගිණුමේ හිඟ ශ්රීලම් වටිනාකම -114.24 වේ. හුවමාරුගෙන් එක්කරන්න එය හදුනා දියුණු තැනටම ශ්රිතු සීමාව වෙනස් වේ සහ එය ස්වරංග්ලයෙන් වෛරසගත වේ.",ham,
Je vous prie de ne pas répondre à ce SMS,ham,
https://bit.ly/11107,spam,
Sie müssen dem IRS JETZT Geld senden unter https://tinyurl.com/9012,spam,
Prize winner! Claim your $824 gift card at tinyurl.com/abc,phishing,
"Hey Jungs. Möchtet ihr heiße XXX-Bilder direkt auf euer Handy geschickt bekommen? Schickt PORN an 69855, 24 Stunden kostenlos und dann nur 50 Pence pro Tag. Um aufzuhören, schreibe STOPBCM SF WC1N3XX.",spam,
Invia denaro ora http//bit.ly/2115,phishing,
"Признак зрелости — не в том, что мы начинаем говорить крупные слова, а, на самом деле, в том, что мы начинаем понимать мелочи... *ХОРОШЕГО ВЕЧЕРА* BSLVYL",ham,
Dapatkan e-Tiket Murah & Promo Untuk Penerbangan Domestic & International BOOKING ONLINE Info Hub: 085216181177 www.surya-travel.jimdo.com,spam,
"Sunshine Hols. Um Ihren medizinischen Urlaub in Anspruch zu nehmen, senden Sie einen frankierten Selbstadressierten Umschlag an Drinks on Us UK, Postfach 113, Bray, Wicklow, Eire. Das Quiz beginnt am Samstag! Kündigen Sie den Empfang von Benachrichtigungen über diese Nummer.",spam,
අපරාධ ගස් වීමේජීය! සම්බන්ධ හෝ දින! 0871750.77.11! බී.ටී.-සාරාංශකයන්ට 10 තා.කිලෝමක් දිනපදනක්යි!,spam,
පොංගල් සඳහා ඔයාගේ සාදන්නා සැලසුම කුමක්ද?,ham,
Пакет зафиксирован в терминале: http://ffnst.com/7DH1004,phishing,
"Кредит на любые цели от £500 до £75,000. Домовладельцы и арендаторы приветствуются. Вас ранее отклонили? Мы все равно можем помочь. Звоните бесплатно 0800 1956669 или отправьте текст 'help'.",spam,
¿Quieres almorzar finalmente hoy?,ham,
El código de verificación de CuriousCat es 6074. Válido por 5 minutos. 1mtDh89tAvP,ham,
ارسل المال الآن http//bit.ly/2210,phishing,
Package held at the terminal: http://ffnst.com/7DH427,phishing,
Sono in classe. Hai ricevuto il mio messaggio?,ham,
"Va bene, sei vicino o sei ancora nei pressi del luogo di Alex?",ham,
"Selamat ENGLAND! Dapatkan nada dering resmi atau bendera warna di ponsel Anda! Kirim TONE atau FLAG ke 84199 SEKARANG! Untuk berhenti langganan, kirim SMS ENG STOP. Kotak pos 39822 W111WX ¬£1.50",spam,
Я играл в Smash Bros # буквально.,ham,
يجب عليك إرسال الأموال إلى إدارة الضرائب الآن على الرابط التالي: https://tinyurl.com/8996,spam,
Yar... I tot u knew dis would happen long ago already.,ham,
Obtenez un amplificateur de données mobile gratuit avec chaque nouveau forfait téléphonique chez MobileNet. Appelez-nous au 800-555-0199 ou visitez www.mobilenet.com/1,phishing,
"வணக்கம், உங்கள் Voicespin INTENDA_GROUP_LIMITED கணக்கில் இருப்பது 25.36 ஆகும். நீங்கள் அதை விரைவில் நிகராங்கள் அல்லது கிரெடிட் வரம்பை அடையாதீர்கள் முடியும் போன்றது, அது நிஷ்க்கரணமுற்று அல்லது தடுக்கப்படும் au",ham,
تحتاج إلى إرسال الأموال إلى الضرائب الأمريكية الآن على الرابط https://tinyurl.com/8975,spam,
https://goo.gl/10087,spam,
සිංහල ධාවනය කරන්න,phishing,
"Soll ich einfach planen, heute Abend später vorbeizukommen?",ham,
Llego tarde. Llegaré allí a [time].,ham,
Envía dinero ahora http//bit.ly/2274,phishing,
Natalie (20/F) mengundangmu untuk menjadi temannya. Balas YA-165 atau TIDAK-165 Lihat profilnya: www.SMS.ac/u/natalie2k9 BERHENTI? Kirim BERHENTI FRND ke 62468,spam,
"Kostenlose 1. Woche Einstieg in TEXTPOD für die Chance, jede Woche einen 40GB iPod oder £250 Bargeld zu gewinnen. Texte VPOD an 81303 Teilnahmebedingungen www.textpod.net Kundenservice 08712405020.",spam,
Ok... Take ur time n enjoy ur dinner...,ham,
https://bit.ly/10526,spam,
Kirim Uang Sekarang http//bit.ly/1034,phishing,
Earn $3043 per week working from home!,spam,
Вы должны срочно отправить деньги в IRS прямо сейчас по ссылке https://tinyurl.com/8881,spam,
Sei iscritto al miglior servizio di contenuti per dispositivi mobili nel Regno Unito al costo di £3 ogni 10 giorni fino a quando non invii STOP al numero 82324. Servizio clienti 08706091795.,spam,
"Félicitations! Vous avez remporté un (1) véhicule SUZUKI ERTIGA de PT.HM SAMPOERNA Tbk. Votre code de confirmation est: F77A47H pour plus d'informations, veuillez cliquer sur www.sampoernatbk.co.nf",spam,
لا شيء، أرسل لك رسالة نصية مع X يقولون. آسف على عدم رؤية الشباب شخصياً ولكنهم يعرفونك إلى حد ما. إذا كنت ترغب في رؤيتهم، طلب X مني أن أحضرك معي في اجتماعنا القادم.,ham,
Apple ID எச்சரிக்கை: உங்கள் கணக்கு இன்று சரிபார்க்கப்படவில்லை என முடக்கப்படும். இன்று http://appleid-verifytoday.com இல் செல்லுங்கள்.,phishing,
Call 2997 for customer support,ham,
මම මොකද කරන්නෙක් තියලා නෑ..,ham,
Aiyah allora aspetto. Poi mi intrattieni. Hee...,ham,
"Señor, estoy esperando su llamada, por favor llámeme cuando esté libre.",ham,
"ඔව්, හෝදයි, මම තවත් ලූ සමඟ පරිත්රාත පට්ට විය යුතුයි",ham,
FREE iPhone 15! Enter code 7212 at bit.ly/123,spam,
Job offer: Earn $4975/month. Apply at bit.ly/123,phishing,
