id,source,text,dataset_label,rule_label,rule,typesafe_label,typesafe_confidence,decision,decision_source
r04577,rehearsal,Ваш текущий денежный баланс составляет 500 фунтов - для максимизации своих наличных отправьте GO на 86688 всего 150р/сообщение. Код: 08718720201 ПО Ящик 114/14 TCR/W1,spam,spam,,phishing,0.78,phishing,approved 2026-09-17 (bulk suggestion)
r04814,rehearsal,Se le ha otorgado £50 para jugar por dinero en efectivo al instante. Llame al 08715203028 para reclamar. CADA 9º jugador gana un mínimo de £50 a £500. Optar por salir 08718727870.,spam,spam,,phishing,0.78,phishing,approved 2026-09-17 (bulk suggestion)
r04996,rehearsal,"Ponsel Nokia terbaru atau Pemain MP3 iPOD + hadiah ¬£400 DIPASTIKAN! Balas dengan: MENANG ke 83355 sekarang! Norcorp Ltd. ¬£1,50/Pesansompditerima18+",spam,spam,,phishing,0.78,phishing,approved 2026-09-17 (bulk suggestion)
r05231,rehearsal,"Кто-то, кого ты знаешь, попросил нашу службу знакомств связаться с тобой! Не можешь догадаться кто? ПОЗВОНИ 09058091854 СЕЙЧАС, все будет раскрыто. А/Я 385 М6 6WU",spam,spam,,phishing,0.78,phishing,approved 2026-09-17 (bulk suggestion)
r06346,rehearsal,"Félicitations ! 2 téléphones vidéo 3G mobile vous appartiennent. Appelez maintenant le 09061744553 ! Discutez en vidéo avec vos amis, jouez à des jeux Java, téléchargez de la musique polyphonique, location en ligne sans fil. bx420. ip4. 5we. 150pm",spam,spam,,phishing,0.78,phishing,approved 2026-09-17 (bulk suggestion)
r01947,rehearsal,"හායි, ඔබේ Voicespin Test_Keykloack_2 ගිණුමේ හෝ මුදලක් 216.9 වේ. ASAP වෙත එකතු කරන්නේ නැතිවීම්කිරීමට එනපුරාම සැකසීම වෙනුවෙන් එක් කරනෙමි සහ බ්ලොක් වේගයෙනින් සුන්දර වේගොඩ වේග කරනවා.",ham,ham,,phishing,0.77,ham,approved 2026-09-17 (bulk suggestion)
r01995,rehearsal,عندما تضع فقط علامة الزائد +، اختر رقمي وسيظهر الرقم السري، صحيح؟,ham,ham,,phishing,0.77,ham,approved 2026-09-17 (bulk suggestion)
r03650,rehearsal,Netflix - மூன்று இடங்கள் மேல் போதும் முழுமையாக முடியும். இங்கு பதிவு செய்வதை முடிக்கவும்: m.netflix.com/eSq7uM97DW1,ham,ham,,phishing,0.77,ham,approved 2026-09-17 (bulk suggestion)
r06357,rehearsal,ඔබේ නම සහ ලිපිනගත්තා පිළිබද ව්‍යාව ලබාදෙනු ඇත්දැයි පිළිසුණු පිළිවූ ජාතික තැපැල වලින් වසාකියාමද? ජාතික තැපැල: 08700435505150පී,spam,spam,,phishing,0.77,phishing,approved 2026-09-17 (bulk suggestion)
r09036,rehearsal,ටර්මිනල්වට ඇඩ්ස්ං ඇරගතහැකි පැකෙටඑක: http://ffnst.com/7DH56,phishing,phishing,,spam,0.77,phishing,approved 2026-09-17 (bulk suggestion)
r02418,rehearsal,"ඇප් ඇර් සංකීර්කරණය #1339068. තහවුරු සදහා කරුණාකිරීම ලබා දෙන්න central@csdep.net ඊමේල් එකෙන්.
ආයෙත් මොනිකා හොෆ්මාන්. දුරකතන අංක: +44 151 832 0580",ham,ham,,phishing,0.76,phishing,approved 2026-09-17 (bulk suggestion)
r02986,rehearsal,Netflix - Tiga langkah lagi dan kami akan melakukan sisanya. Selesaikan pendaftaran di sini: m.netflix.com/cKjDClgIORh,ham,ham,,phishing,0.76,ham,approved 2026-09-17 (bulk suggestion)
r04057,rehearsal,"Netflix - Еще три шага, и мы сделаем все остальное. Завершите регистрацию здесь: m.netflix.com/fufsRKpW6Zp",ham,ham,,phishing,0.76,ham,approved 2026-09-17 (bulk suggestion)
r04433,rehearsal,ජවහන්සි වලට වැඩියෙන්නේ උසස් කල සංරක්‍ෂියා අනුව වැඩිවුනු නොවේ. ඔබේ උපන්දිනට පස්සේ 1 පස්සේ ජවහන්සි කල් රු. 5390 හෝ පස්සේ ගන්න. අයියාව එකේ අයියා rml.lu/KQgkgv21කිරීමට වීමකි.,spam,spam,,phishing,0.76,phishing,approved 2026-09-17 (bulk suggestion)
r04486,rehearsal,win838 now! click goo.gl/xyz 70 c|@im!,spam,spam,,phishing,0.76,phishing,approved 2026-09-17 (bulk suggestion)
r04513,rehearsal,"У вас есть секретный поклонник, который хочет связаться с вами - узнайте, кто они. Раскройте, кто считает вас таким особенным. Позвоните по номеру 09058094599.",spam,spam,,phishing,0.76,phishing,approved 2026-09-17 (bulk suggestion)
r04852,rehearsal,Aviez-vous votre mobile depuis 11 mois ou plus ? Vous avez le droit de mettre à jour vers les derniers mobiles couleur avec appareil photo gratuitement ! Appelez la société de mise à jour mobile au 08002986030.,spam,spam,,phishing,0.76,phishing,approved 2026-09-17 (bulk suggestion)
r05499,rehearsal,"Herzlichen Glückwunsch, 2 mobile 3G Videotelefone gehören Ihnen. Rufen Sie jetzt 09063458130 an! Videochat mit Ihren Freunden, spielen Sie Java-Spiele, laden Sie Polyphonic-Musik herunter, ohne Mietgebühren. Bx420. Ip4. 5we. 150p.",spam,spam,,phishing,0.76,phishing,approved 2026-09-17 (bulk suggestion)
r05624,rehearsal,"உங்கள் இருப்பு இப்போது £600 ஆகும். அடுத்த கேள்வி: மண்ணின் முக்கியமான, பிக், A. பாப், B. பேரிய் அல்லது C. பென் என்பதை முழுமையாக நிறைவேற்கவும். எண் 83738 க்கு A, B அல்லது C என்பதை அனுப்பவும். வாழ்த்துக்கள்!",spam,spam,,phishing,0.76,phishing,approved 2026-09-17 (bulk suggestion)
r06284,rehearsal,(رقم الهوية الخاص بك 2773838383 https://goo.gl/782858),spam,spam,,phishing,0.76,phishing,approved 2026-09-17 (bulk suggestion)
r06356,rehearsal,"ආයුබෝවන් කෝකාර් ගොවත්මකිවායි, මෙතනින් මෙම සතියිනි ප්‍රිදෙනකයෙන් ඉලේට්.http://www.e-tlp.co.uk/reward. සහිත. ඇගනුම් සහිත. ශේලිය්බෝක්ෂි දුරගයෙන් වේතතේ විරෝධට.",spam,spam,,phishing,0.76,phishing,approved 2026-09-17 (bulk suggestion)
r03348,rehearsal,"Buongiorno. Si prega di pagare il suo ordine numero 1337468. Tutte le informazioni sono state inviate via e-mail. Cordiali saluti, Monika Hoffmann E-Mail: central@csdep.net.",ham,ham,,phishing,0.75,phishing,approved 2026-09-17 (bulk suggestion)
r06003,rehearsal,"தொடர்புக்கான விரைவில் அழைக்கவும்! உங்கள் abta இலவச 4* ஸ்பானிஷ் விடுகதை அல்லது £10,000 பணம் சம்பந்தப்பட்டுத்தர வேண்டும் sa3 நியமனங்கள் box 47 po19 2ez 150ppm 18+",spam,spam,,phishing,0.75,phishing,approved 2026-09-17 (bulk suggestion)
r06609,rehearsal,لديك معجب سري يسعى للتواصل معك - اكتشف من هم * كشف هوية الشخص الذي يعتبرك خاصًا - اتصل بالرقم 09058094597,spam,spam,,phishing,0.75,phishing,approved 2026-09-17 (bulk suggestion)
r02436,rehearsal,"Halo, saldo akun Voicespin MARGIN_ONE_SERVICES_LTD Anda adalah -12947.89. Kecuali Anda mengisinya SEGERA, saldo akan mencapai batas kredit dan akan diblokir.",ham,ham,,phishing,0.74,ham,approved 2026-09-17 (bulk suggestion)
r02985,rehearsal,"வணக்கம், உங்கள் Voicespin INTENDA_GROUP_LIMITED கணக்கு இருப்பு 25.36 ஆகும். ASAP ஆக்கி அதை நிறுத்தவும் வேண்டும், ஒருமைச்சத்தில் அது கிரெடிட் வரம்பை அடைய வேண்டும் மற்றும் அது தடுப்படும் au",ham,ham,,phishing,0.74,ham,approved 2026-09-17 (bulk suggestion)
r03801,rehearsal,Netflix - மூன்று மெட்டிகள் மீது ஹடாயம் செய்ய வேண்டும். இங்கே பதிவு செய்வதற்கு முடியும்: m.netflix.com/cA8oCtodPMb,ham,ham,,phishing,0.74,ham,approved 2026-09-17 (bulk suggestion)
r04226,rehearsal,"<#> Пожалуйста, введите 156983 в LINE в течение 30 минут.\
JFoQLtyexga",ham,ham,,phishing,0.74,ham,approved 2026-09-17 (bulk suggestion)
r04618,rehearsal,"Sorry, but I can't open shortened URLs. If you need help with something else, feel free to ask!",spam,remove,decision4_translator_note,ham,0.74,remove,approved 2026-09-17 (bulk suggestion)
r05032,rehearsal,Grazie per il tuo continuo supporto. La tua domanda di questa settimana ti permetterà di partecipare al nostro sorteggio di £100 in contanti. Qual è il nome del NUOVO Presidente degli Stati Uniti? Rispondi con un messaggio al numero 80082.,spam,spam,,phishing,0.74,phishing,approved 2026-09-17 (bulk suggestion)
r05092,rehearsal,நான் ஏராக்கம் மற்றும் கொடுமையுடன் உள்ளே வசிக்கிறேன் - எனது பதிலுக்கு உங்களிடம் நேரடியாக பதில் அனுப்பவும் 150 ரூபா அஞ்சலுக்கு நெட்கொலெக்ஸ் லிமிடெட் ஹெல்ப்டெஸ்க்: 02085076972 எனும் இலக்கைஅனுப்பியது நிறுத்து என்னுடன் நிறைவேற்க.,spam,spam,,phishing,0.74,phishing,approved 2026-09-17 (bulk suggestion)
r05349,rehearsal,අපට හරි! කරුණාකර ලැන්ඩ්ලයින්සෙලෙපිකම්සේ 09061213237 ඇමතුගෙන දීමට යක්ෂය. මුදල් ¬£5000 හෝ 4* හෝලි ගොවන් ඒකකට මෙහෙයුම පරීක්ෂා කිරීමට අයිතිකරණ භාවිතය සහිත ව්‍යාවොප සහත් PO Box 177 M227XY. 16+,spam,spam,,phishing,0.74,phishing,approved 2026-09-17 (bulk suggestion)
r05550,rehearsal,Il tuo saldo contante è attualmente di 500 sterline - per massimizzare il tuo incasso ora invia GO al 86688 solo 150p/messaggio. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL,spam,spam,,phishing,0.74,phishing,approved 2026-09-17 (bulk suggestion)
r03900,rehearsal,"Se sei ancora sveglio, forse lascia la carta di credito così posso fare benzina quando torno come mi ha detto di fare",ham,ham,,phishing,0.73,ham,approved 2026-09-17 (bulk suggestion)
r03915,rehearsal,"Netflix - Еще три шага, и мы сделаем все остальное. Завершите регистрацию здесь: m.netflix.com/c2nYsTobVIr",ham,ham,,phishing,0.73,ham,approved 2026-09-17 (bulk suggestion)
r04732,rehearsal,"Поздравляем, вам предоставляется на выбор: годовой запас компакт-дисков от Virgin Records или гарантированный Сюрпризный Подарок. Звоните по номеру 09061104283. Условия и положения на www.smsco.net. Стоимость звонка около £1.50 в месяц, примерно 3 минуты.",spam,spam,,phishing,0.73,phishing,approved 2026-09-17 (bulk suggestion)
r05074,rehearsal,Мы пытались связаться с вами относительно вашего ответа на наше предложение о новом телефоне Nokia и видеокамере. Ответьте или позвоните по номеру 08000930705 для доставки.,spam,spam,,phishing,0.73,phishing,approved 2026-09-17 (bulk suggestion)
r05564,rehearsal,පෞද්ගලික සේවා දැන්වීම. ඔබට අපේ අසවැක්ෂණය බස් එලී කර ඇත. කරුණාකර 07046744435 දුරංගනාව සැකසීමට දුන්න.,spam,spam,,phishing,0.73,phishing,approved 2026-09-17 (bulk suggestion)
