text,label,category
"Emirates NBD: a withdrawal of $3,704 is pending. Not you? Cancel it here: https://shorturl.at/h48522",phishing,account_problem_link
Walmart: order B310264 is ready for collection at the Toronto store. Bring your order confirmation.,ham,real_order_notice
"Hallo, hier ist Mei von TikTok Recruiting. Sie wurden für eine Homeoffice-Stelle ausgewählt, £1,204 pro Tag. Melden Sie sich per WhatsApp (378) 743-4613.",phishing,job_scam_i18n
"New number alert, this is Jake :) same WhatsApp, just a new sim. See you Thursday!",ham,friend_new_number
Sainsbury's members: double points on everything this Friday. Show the app at checkout. STOP to opt out.,spam,giftcard_promo
"Hi, this is Mei from Deloitte Recruitment. We reviewed your resume and you qualify for a part-time app tester role, $62/week. WhatsApp me on 07 77 50 12 80 to start.",phishing,job_scam
"Hi, Yuki, are you still coming to the golf on Sunday?",phishing,wrong_number_opener
Centrelink: Your National Insurance number has been compromised. Call +971 50 838 4704 to avoid legal action.,phishing,gov_callback
Wells Fargo: your new card ending 4367 has been sent and should arrive in 5-7 days. Activate it in the app when it arrives.,ham,real_bank_notice
Your Jumia account was used to buy Ring doorbell for $863. If this wasn't you contact support at +971 53 658 4234 right away.,phishing,fake_order_callback
YouTube Premium receipt: $64 for your student plan. Thank you!,ham,real_subscription_notice
Best Buy: order #61064951 is ready for pickup at the Chicago store. Bring your order confirmation.,ham,real_order_notice
"Thanks for your Walmart order! Apple Watch, €1,747. Est. delivery Wednesday. Manage your order in walmart.com/track.",ham,real_order_notice
"Hi, I think we spoke about the apartment last week? This is Tom.",phishing,wrong_number_opener
"Félicitations ! Vous avez gagné $5,000 au tirage mobile. Confirmez vos coordonnées : prix-kyiv.top/update",phishing,prize_win_i18n
"Tô chegando, 6 min. Pede uma água pra mim?",ham,chat_i18n
Walmart: order #9103-24881 is ready for collection at the Chicago store. Bring your order confirmation.,ham,real_order_notice
"Canva: your payment of $4,878 was processed. Next billing date Monday. Manage your plan in Account settings.",ham,real_subscription_notice
"Namaste, main Ben TikTok HR se. Aap part-time online job ke liye select hue hain, €739/day. WhatsApp karein 1-880-243-4831.",phishing,job_scam_i18n
"Bet £80 get ₹997.64 in free bets at WinZone. 18+, T&Cs apply, new customers only.",spam,generic_ads
Job alert: app tester roles from AED 483/hr. Set up alerts at ziprecruiter.com. Opt out anytime.,spam,real_job_ad
PlayStation Plus: payment of $717.33 could not be processed. Update your billing within 2 days or lose access: http://playstation7.link/claim,phishing,fake_subscription_charge
"Promo Free : forfait 100Go à 9,99€/mois pendant 12 mois ! Souscrivez sur sfr-promo.fr",spam,ads_i18n
"Bet ₹991 get $491.37 in free bets at PlayMax. 18+, T&Cs apply, new customers only.",spam,generic_ads
Your Medicare card must be replaced with a new chip card. Confirm your number here to keep coverage: https://cutt.ly/e74793,phishing,gov_callback
Chronopost: your parcel #54435999 will be delivered Wednesday between 1pm and noon. No action needed.,ham,real_delivery_notice
Itaú: your direct debit of $213.24 to British Gas is due today.,ham,real_bank_notice
"iCloud: a new device signed in to your account from Mumbai. If this wasn't you, change your password in the iCloud app.",ham,real_subscription_notice
Maybank: رمز التحقق الخاص بك هو 407-860. لا تشاركه مع أحد.,ham,real_codes
"Part-time job offer from Costco: share posts for €990 per task, paid to your bank daily. message +44 7653 662219 on WhatsApp",phishing,job_scam
"Je suis en retard de 11 min, commande-moi un café stp",ham,chat_i18n
On se voit ce soir ? Pierre vient aussi,ham,chat_i18n
"Now hiring: night shift pickers at Zara, $4,026/hr. Apply at linkedin.com/jobs. Reply STOP to opt out.",spam,real_job_ad
"Hey hey it's Olga, my account sent the code to your number, pls send it? pls",phishing,code_relay
"Thank you for your Amazon purchase of Bose headphones, total €2,683. Card ending 5633 charged. Not you? Call our fraud line +34 613 434 522.",phishing,fake_order_callback
"Jetzt AED 4,127 Bonus sichern! Online Casino mit über 1909 Spielen. jackpotzone.de",spam,ads_i18n
Your Dropbox subscription renewed for $471.60. To cancel and get a refund call 06 81 40 34 69 within 24h.,phishing,fake_subscription_charge
Your health card card must be replaced with a new digital card. Confirm your number here to keep coverage: https://is.gd/g65045,phishing,gov_callback
"Hallo, hier ist Pedro von Walmart Recruiting. Sie wurden für eine Homeoffice-Stelle ausgewählt, $266.25 pro Tag. Melden Sie sich per WhatsApp +971 53 249 3386.",phishing,job_scam_i18n
Your Uber code is 203662. Never share this code with anyone.,ham,real_codes
مرحبا، أنا Neha من قسم التوظيف في Shein. تم اختيارك لوظيفة عن بعد براتب $109.97 يومياً. تواصل واتساب +34 675 900 459,phishing,job_scam_i18n
Chronopost: your parcel is held at customs. Pay €4.99 redelivery fee within 24h: http://e-parcel.icu/claim,phishing,delivery_fee
BCA: a wire transfer of AED 990 is pending. Not you? Cancel it here: https://shorturl.at/n70750/claim,phishing,account_problem_link
"Je suis en retard de 12 min, commande-moi un café stp",ham,chat_i18n
Reminder: your appointment with Dr. Max is Sunday at 8:30pm. Reply C to confirm or R to reschedule.,ham,real_hr_and_appointments
"Hallo Oma, ich bin's, mein Handy ist weg. Das ist meine neue Nummer. Schreib mir bitte auf WhatsApp.",phishing,new_number_family_i18n
Tu código de verificación de Truist es 5779. No lo compartas.,ham,real_codes
"Hi running 18 min late, train got delayed. Order me a latte? ok?",ham,friend_favor
"Papa, this is my new number. Please reply here so I know you got this. Can you lend me ₹946 today? I'll pay you back tonight. pls",phishing,new_number_family
CAF: you are owed a tax refund of $182. Submit your bank details at https://is.gd/p37210/claim to receive it.,phishing,gov_callback
عرض خاص! خصم 35% على جميع الأجهزة في متجر الياسمين هذا الأسبوع فقط. تسوق الآن riyadhmall.com,spam,ads_i18n
"Canva receipt: R$49 charged Tuesday. If you did not authorize this, cancel at refund-support.buzz",phishing,fake_subscription_charge
Bradesco: your contact details needs re-verification. Keep access: http://bradesco72.link/secure,phishing,account_problem_link
"Namaste, main Ben Tesla HR se. Aap part-time online job ke liye select hue hain, R$345.60/day. WhatsApp karein +971 55 300 2620.",phishing,job_scam_i18n
Looking for a new job? Browse 8458 hospitality openings near you on Monster. Unsubscribe: reply STOP,spam,real_job_ad
STC: a wire transfer of ₹537 is pending. Not you? Cancel it here: https://rb.gy/u12166/confirm,phishing,account_problem_link
PostNL notice: package #5382-46378 returns to sender unless address is confirmed: http://postnl-notice.cc/refund,phishing,delivery_fee
HMRC: you are owed a tax refund of £124. Submit your bank details at http://tax-pay.cc/confirm to receive it.,phishing,gov_callback
"Hi, this is Mike from Tesla Hiring Team. We reviewed your resume and you qualify for a remote customer support role, $363/hour. text +971 57 106 9579 to start.",phishing,job_scam
Thames Water: your meter reading is due. Submit it in the app by today to avoid an estimated bill.,ham,real_telco_util_notice
Noon: your order #40279243 (Kindle Paperwhite) has shipped and will arrive Friday. Track it at noon.com/orders.,ham,real_order_notice
Hi can you send me the code you just received? I typed your number instead of mine. please,phishing,code_relay
Correios notice: package #1398-41574 returns to sender unless address is confirmed: correios49.win/login,phishing,delivery_fee
"Hey!! Mom, it's Louis, this is my work phone number in case you can't reach the other one. Everything's fine!",ham,friend_new_number
"Hey, is this still Pedro's number? Haven't heard from you since Chicago.",phishing,wrong_number_opener
"Bhaiya ye mera naya number hai, purana phone kho gaya. Kya aap aaj $62.49 bhej sakte ho? Kal wapas kar dunga.",phishing,new_number_family_i18n
"Solar panels with $0 down, cut your bill by 71%. Free quote: gosolar.com",spam,generic_ads
"Hey!! I sent a verification code to your number by accident, can you read it to me? Need it to log in.",phishing,code_relay
"New number alert, this is Natasha :) same WhatsApp, just a new sim. See you this weekend!",ham,friend_new_number
Parabéns! Você foi selecionado para um vale de €750 da Tesco. Resgate agora: https://t.co/x36395/update,phishing,prize_win_i18n
"MediaMarkt Order Confirmation: Apple Watch - $3,989. Delivery Wednesday. To cancel or report unauthorized use call 1-801-346-4719.",phishing,fake_order_callback
"Thank you for your Costco purchase of Samsung 65"" TV, total $703.50. Card ending 1264 charged. Not you? Call our fraud line +971 54 749 2512.",phishing,fake_order_callback
"Use 262-769 to sign in to BBVA. If you didn't request this, ignore this message.",ham,real_codes
"Hi Neha, are you still coming to the dinner on Monday?",phishing,wrong_number_opener
Receipt: MacBook Pro AED 223 via Noon. Ref #19358817. Questions or cancellation: +44 7962 377542 (24/7).,phishing,fake_order_callback
"Dropbox receipt: €4,603 charged Sunday. If you did not authorize this, cancel at http://cancel-claim.site/confirm",phishing,fake_subscription_charge
"Hiya, long time no talk! How have you been? Sorry if wrong number!",phishing,wrong_number_opener
"Marriott is hiring weekend staff. Open interviews Sunday 10am-noon, bring ID. Text STOP to end.",spam,real_job_ad
Yodel: your parcel #7624-93174 will be delivered tonight between noon and 8am. No action needed.,ham,real_delivery_notice
Job alert: survey taker roles from $57/hr. Set up alerts at indeed.com. Opt out anytime.,spam,real_job_ad
عرض خاص! خصم 21% على جميع العطور في متجر الياسمين هذا الأسبوع فقط. تسوق الآن yasmin-shop.com,spam,ads_i18n
"Buy $61 of groceries at Walmart and get a $3,791 bonus card. Ends tomorrow.",spam,giftcard_promo
MediaMarkt: your package with Xbox Series X was delivered. It was handed to a resident.,ham,real_order_notice
"Hallo Oma, ich bin's, mein Handy ist ins Wasser gefallen. Das ist meine neue Nummer. Ich muss dringend eine Rechnung bezahlen, hilfst du mir?",phishing,new_number_family_i18n
"Hi there Nan, it's me. This is my temporary number until I get the new phone. I'm in a bit of a mess, can you help me out? 🙏",phishing,new_number_family
Hello can you send me the code you just received? I used your number for my account. thank you!,phishing,code_relay
"Now hiring: warehouse associates at Marriott, $72/hr. Apply at glassdoor.com. Reply STOP to opt out.",spam,real_job_ad
"Hola Papá, se me rompió el móvil y este es mi nuevo número. Necesito que me ayudes con un pago urgente.",phishing,new_number_family_i18n
Dropbox: your payment of $322 was processed. Next billing date tonight. Manage your plan in Account settings.,ham,real_subscription_notice
"YouTube Premium: payment of €2,946 could not be processed. Update your billing within 2 days or lose access: https://bit.ly/h62806/claim",phishing,fake_subscription_charge
"PNC: your card was used abroad in Miami for €421.30. If you don't recognise this, call the number on your card.",ham,real_bank_notice
"Mia here, new phone same number, lost all my contacts though. Who's this? 😅",ham,friend_new_number
Job alert: app tester roles from R$340.35/hr. Set up alerts at linkedin.com. Opt out anytime.,spam,real_job_ad
"Hallo, hier ist Natasha von Tesla Recruiting. Sie wurden für eine Homeoffice-Stelle ausgewählt, $497 pro Tag. Melden Sie sich per WhatsApp +91 88027 27856.",phishing,job_scam_i18n
"Your Jumia return for MacBook Pro was received. Refund of $1,920 will appear on your card in 3-5 business days.",ham,real_order_notice
Hi are we still on for drinks Friday? I can pick you up at 8:30pm x,ham,friend_favor
"Now hiring: care assistants at Marriott, $45/hr. Apply at indeed.com. Reply STOP to opt out.",spam,real_job_ad
"Hi, is this Max? It's Rahul from the school run, Mike gave me your number about tonight.",ham,friend_wrong_number
