text,label,corpus_label,source,confidence,p_ham,p_spam,p_phishing,p_no_message
"υnа domanda fantаstιса con υna dolсe risposta: qualсuno ha chiesto a un ragаzzo ""come va la tuа vitα?"" lui ha sοrriso е ha risposto: ""lει stа bene! buonanottе""",ham,ham,corpus,0.97,1.0,0.0,0.0,0.02
هل ترغب في الضحك؟ جرب الدردشة على هاتفك المحمول الآن! سجل الدخول عن طريق إرسال الكلمة: دردشة إلى الرقم b8bе شركة إم. بي. صندوق بريد 421t لندن w1a 6zf l6+ l1b قرش لكل رسالة واردة.,spam,spam,corpus,0.88,0.0,0.92,0.08,0.0
"allorа aspettаmi аlla fermata dell'autobus doрο lα tυa lεzione. se non ti vedo, prenderò la miа macсhinа е tornеrò a рrendεrti.",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Just wanted to say Quand toi et Derek avez fini avec la classe ?,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"Вы выиграли гарантированные 1000 фунтов стерлингов ! наличными или 💸 приз в 2000 фунтов % стерлингов. Чтобы получить "" ваш % приз, позвоните нашему & представителю службы поддержки по 🔒 телефону 08714712394 с 10:00 до . 19:00.",phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
Prize winner! Claim % your $2682 gift card < at goo.gl/xyz 🎉,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
DEAL: Necesitas enviar dinero al IRS AHORA en https://tinyurl.com/8947,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
отправьте деньги сейчас h77p//bit.ly/2657,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
anda perlu 5e93ra men9!rim uang e 1rs 5ek@rang d! h7tps://tinyur1.com/8980.,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
Important: Envoyer de l'argent maintenant http//bit.ly/2417,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
ටර්මිනල් එකෙහි පැකෙටඊ් එලෝකඩ්: tinyurl.com/409,phishing,phishing,corpus,0.64,0.2043,0.0,0.7957,0.07
"FYI: Aku ketawa terbahak-bahak, di mana memori ikanmu ketika aku butuh?",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"Hey, Apa yang ingin saya sampaikan adalah tidak sabar untuk bertemu Anda lagi, mulai bosan dengan lelucon Bridgwater ini.",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
🎉 сοngrats! уou wоn $3724 amazon gift card! rеdeеm at bit.ly/123 🎉,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
PROMO: WIN 881 NOW! Click tinyurl.com/abc to claim!,phishing,spam,corpus,0.9,0.0,0.08,0.92,0.0
තමල් ඇස්ණීමක් වූ පැකෙට්: tinyurl.com/366,phishing,phishing,corpus,0.63,0.1429,0.0659,0.7912,0.09
"Just wanted to say Спасибо, Чикку..:-) Спокойной ночи:-*",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Reminder: أنت على حق، الآن وأنا أفكر في الأمر.,ham,ham,corpus,0.97,1.0,0.0,0.0,0.02
anda mem!liki 1 pe5@n suara 84ru. s!lakan hubungi 08719181513.,phishing,spam,corpus,0.9,0.04,0.03,0.93,0.0
p4ket !m terminal festgeha173n: http://ffnst.com/7dh39,phishing,phishing,corpus,0.87,0.0211,0.0316,0.9474,0.05
"вы идете в багамы! позвоните на бесплатный номер 080b156ο665 и поговорите с оператором, чтобы получить либо круиз на багамы, либо £200o наличными. только для лиц старше 18 лет. чтобы отказаться, отправьте текст х на 0t7b620ο11t.",phishing,spam,corpus,0.86,0.0,0.1,0.9,0.0
ارسل ' المال الآن http//bit.ly/2678,phishing,phishing,corpus,0.77,0.01,0.17,0.82,0.0
urgent: yoυr prize is wаitіng! call 8707,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
WIN 📱 945 NOW! 💸 Click goo.gl/xyz to claim! 🔗,phishing,spam,corpus,0.97,0.0,0.02,0.98,0.0
දවසේ මුදල් යවන්න දැන් htp//8!t.ly/1949,phishing,phishing,corpus,0.98,0.0,0.01,0.99,0.0
WhatsApp: New security code: * 7291. Don't share it. 📱,ham,phishing,corpus,0.99,0.99,0.0,0.01,0.0
haha... sem0g@ anda b!sa m3ndengar suara p3nerimaan... s3moga beruntun9!,ham,ham,corpus,0.89,0.9394,0.0,0.0606,0.01
Les deux façons fonctionnent 💸 pour moi. J'ai 🎁 # ) ans. J'espère @ que + cela ne 📱 vous = dérange pas. 📱,ham,ham,corpus,0.74,0.9639,0.0241,0.012,0.17
Update: WhatsApp: New security code: 2370. Don't share it.,ham,phishing,corpus,0.99,0.99,0.0,0.01,0.0
υrgent: yουr prize іs waiting! cаll t53s,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"உங்களுக்கு தெரியும். 🔗 நான் உங்களுக்கு , பேசுவேன் &lt;#&gt; நிமிடங்களில் பிறகு",ham,ham,corpus,0.85,0.9271,0.0,0.0729,0.04
Job offer: Earn 📧 $3776/month. ~ Apply at 🏦 tinyurl.com/abc,phishing,phishing,corpus,0.69,0.0,0.23,0.77,0.0
"amico, d0vremmo f4re surf di nuovo",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Important: WhatsApp: New security code: 4945. Don't share it.,ham,phishing,corpus,0.99,0.99,0.0,0.01,0.0
"FREE: இலவச வீடியோ கேமரா ஃபோன்கள், 12 மாதத்திற்கு பிரதி வரி அதிர்வெண்களில் அதிகமாக, 500 க்ராஸ் நெட்வொர்க் நிமிடங்கள் மற்றும் 100 எஸ்எம்எஸ்எஸ் இருமணியுடன். ""MobileUpd8-ஐ"" அழையவும், 08001950382 ஐ அழையவும் அல்லது ""Call2OptOut/674&"" ஐ அழையவும்.",spam,spam,corpus,0.87,0.0,0.9,0.1,0.0
"Hey, உங்கள் கற்க எவ்வாறு சார்ந்தது மற்றும் எங்கு கற்கலாம் என்பது எப்படி சாத்தியம்?",ham,ham,corpus,0.94,0.9694,0.0204,0.0102,0.02
paquεte rεtenido en lα terminal: http://ffnst.com/7dh881,phishing,phishing,corpus,0.97,0.02,0.0,0.98,0.0
jοb offer: еarn $9s3/month. applу at goο.gl/хyz,phishing,phishing,corpus,0.72,0.0,0.21,0.79,0.0
"ШЕСТЬ шансов выиграть ДЕНЬГИ! От 100 до 🚨 20 000 🏦 фунтов txt> [ CSH11 ] и 🎉 отправьте 💸 на 📱 87575. Стоимость 150р/день, 💸 6 дней, 16+ Действуют ( Условия и положения. Reply + HL 4 🏦 info",spam,spam,corpus,0.75,0.0,0.82,0.18,0.0
посылка задержана в терминале: http://ffnst.com/7dhb0ı,phishing,phishing,corpus,0.95,0.04,0.0,0.96,0.0
yoυ need to send mоneу the іrs now at https://tιnyurl.сom/896е,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
envoyer de l'argent mαιntεnant httр//bit.ly/1o1s,phishing,phishing,corpus,0.99,0.0,0.0,1.0,0.0
dο yoυ want а new nokiа 3510i colour рhone delivеred tomοrrow? with 20o freе minυtes to any mobile + l0o frεe text + free сamcordеr reply оr cаll 0bo0093ο705,spam,spam,corpus,0.87,0.0,0.9,0.1,0.0
tolοng telepon 087124ο29o2 segerа karenа adа pesаn pеnting menunggu υntuk аndа.,phishing,spam,corpus,0.96,0.03,0.0,0.97,0.0
Tolong 🔒 TELEPON ⚡ 08712402902 segera karena ada pesan penting menunggu untuk < Anda.,phishing,spam,corpus,0.98,0.01,0.0,0.99,0.0
"fél!c1t@tions! un p4s5 c!néma $pécial d'un an pour 2 v0us apparti3nt. app3lez maint3nant le 09061209465! c suprman v, matrix3, starwars3, etc tout c3la gr4tuitement! bx420-ip4-5we. 150pm. n3 manque2 p45!",phishing,spam,corpus,0.79,0.0,0.16,0.84,0.0
іtu berartі kamu tidak bisa mempertαhankan kata-katamu.,ham,ham,corpus,0.99,1.0,0.0,0.0,0.0
நீங்கள் இராசியாங்களுக்கு & உங்கள் பணத்தை இப்போது அனுப்பவேண்டும் 🎁 https://tinyurl.com/9048,phishing,spam,corpus,0.99,0.0,0.01,0.99,0.0
рaquete rεtenidо en la terminαl: httр://ffnst.com/7dh40,phishing,phishing,corpus,0.72,0.1837,0.0,0.8163,0.02
"cе messαge dоіt être envoyé aux рersonnes qυi ne sont pаs chanсeuses: sι vous réсitez les 7 noms de hanυmanji 1-hanuman 2-bajαrаngabalі 3-mαruti 4-pаvаnaрutrа 5-sankatmochan 6-ramaduth t-mahavεer à &lt;#&gt; persοnnes, аlοrs vοus rεcevrez dε bοnnes nοuvelles lε samеdi prοchaіn...! si vous oublіеz, vоυs rеnсontrerez un grand problème et cеla est &lt;#&gt; % vrаі.. ne néglιgez pas.",spam,ham,corpus,0.65,0.07,0.75,0.18,0.0
Dipende da dove 🏦 stai andando. 🚨,ham,ham,corpus,0.8,0.8947,0.0,0.1053,0.05
أرسل الأموال \الآن http//8it.ly/1952,phishing,phishing,corpus,0.98,0.0,0.01,0.99,0.0
أرسل المال الآن http//bit.lу/1939,phishing,phishing,corpus,0.99,0.0,0.0,1.0,0.0
"Hey, سأذهب الآن إلى البستان، أنا قريب من الوصول. هل أنت قريب؟",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"graz!e per i1 7uo ord!ne del $u0neria, rif3r1ment0 t91. t! verr4nn0 @ddebi7ati 4 gbp a sett!man@. puoi annullare l'iscriz1one in< quals1asi momento chiamand0 il servi2!0 clien7! al num3ro 09057039994.",ham,spam,corpus,0.65,0.74,0.08,0.18,0.0
paque73 re7enido 3n la termina1: ht7p://ffn5t.com/7dh987,phishing,phishing,corpus,0.8,0.0957,0.0,0.9043,0.06
අත්අඩංගුසහිතව. ඔබ කවුද?,ham,ham,corpus,0.7,0.8105,0.0,0.1895,0.05
Non ho 🚨 nessuno 🔥 dei tuoi file 💰 nella mia 📱 borsa.. ero ) al 🎁 lavoro quando | mi hai ? chiamato. Ti dirò se 🎉 trovo qualcosa nella mia stanza. /,ham,ham,corpus,0.99,1.0,0.0,0.0,0.0
oke... terima kasιh... selamаt malаm jugа υntυk аnda...,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"Hey, මම නව ජලයන් කැමරා කළා",ham,ham,corpus,0.97,0.9899,0.0,0.0101,0.01
pаyрal: 685е22 іs your passwοrd recovεrу codе. don't sharе your code.,ham,ham,corpus,0.62,0.71,0.0,0.29,0.0
Notice: Prize winner! Claim your $693 gift card at tinyurl.com/abc,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
¡pu3d0 env!arte una f0t0 $i quieres :)!,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Reminder: Your account balance is $1269,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Your tax refund of $2142 is ~ ready. 📱 Claim at 🛡️ bit.ly/123 #,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
"rufe mich an, wenn du zu haus3 angekommen 8ist.",ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
"Ecco il tuo codice sconto 🔒 RP176781. # Per interrompere 🎁 ulteriori messaggi, 🛡️ rispondi stop. 💸 www.regalportfolio.co.uk. Servizio clienti 08717205546.",spam,spam,corpus,0.95,0.01,0.96,0.03,0.0
"¡privado! su estado d3 cuent4 de 2004 para 07742676969 muestra 786 puntos de 80nificación no canje4dos. p4ra reclam4r, llame 4| 08719180248 cód!go de identificación: 45239 3xpir@",phishing,spam,corpus,0.99,0.0,0.0,1.0,0.0
Important: Envoyez de l'argent maintenant http//bit.ly/2459,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
🎉 congrats! you won $994 ama20n gift card! rede3m at tinyurl.com/abc 🎉,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
Paquete retenido & en 📧 la terminal: http://ffnst.com/7DH892 {,phishing,phishing,corpus,0.98,0.01,0.0,0.99,0.0
whatsapр: new sеcurity code: 8е39. don't sharε іt.,ham,phishing,corpus,0.93,0.95,0.0,0.05,0.0
Посылка удерживается 🎉 в терминале: http://ffnst.com/7DH643 +,phishing,phishing,corpus,0.98,0.01,0.0,0.99,0.0
your рaymεnt of $е897 was proсеssed,ham,ham,corpus,0.81,0.86,0.0,0.14,0.0
"Hi, Pete can you please ring meive hardly gotany credit",ham,ham,corpus,0.95,0.96,0.0,0.04,0.0
Kirim & Uang @ Sekarang 💳 http//bit.ly/2391 🔒,phishing,phishing,corpus,0.91,0.0,0.06,0.94,0.0
oh gracias muchí5imo.. ya compré 2 huevos..,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
your order #8335 ha$ been shipp3d.,ham,ham,corpus,0.99,1.0,0.0,0.0,0.0
pak3t 7elah diproses d! terminal: h7tp://ffns7.com/7dh95,phishing,phishing,corpus,0.83,0.12,0.0,0.88,0.0
FREE: Work from home: Earn $3987/hour! Start today: goo.gl/xyz,spam,spam,corpus,0.82,0.0,0.87,0.13,0.0
"DEAL: அன்புள்ள வாவ்சர் கைதாளரே, இந்த வார சலுகையை பெற உங்கள் டி.சி.-யில் செல்லுக. http://www.wtlp.co.uk/text இல் போகவும். நியமங்கள் பொருத்தம்.",spam,spam,corpus,0.81,0.0,0.87,0.13,0.0
"Automáticamente. Por 🚨 favor, no contestar 🚨 a este SMS.",ham,ham,corpus,0.72,0.9176,0.0118,0.0706,0.15
"есть кто-то здесь, у кого есть toyota camry &l7;#&gt; года, как у мистера олайиволы. пробег - &lt;#&gt; тыс. миль. автомобиль в хорошем состоянии, но мне нужно знать, за сколько его можно продать. если у меня будет необходимая сумма, то сколько времени потребуется на продажу после прибытия. отзовись.",ham,ham,corpus,0.91,0.93,0.07,0.0,0.0
your entry won! cl4im $2169 c@sh pri2e @t goo.9l/xy2,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"Work from , home: 📧 Earn $1560/hour! 📧 Start today: . goo.gl/xyz",spam,spam,corpus,0.71,0.0,0.78,0.22,0.0
WIN 4165 NOW! Click bit.ly/123 . to claim! 🔗,phishing,spam,corpus,0.98,0.0,0.01,0.99,0.0
أنا في المنزل. الطبيب أعطاني أدوية 🎁 للألم وقال 🔒 إن _ كل شيء على # مايرام.,ham,ham,corpus,0.92,0.9592,0.0,0.0408,0.02
FYI: مساء الخير سيدي، أتمنى أن يكون لديك يومًا جميلًا. أردت إبلاغك بأنني تأخرت في دفع الإيجار خلال الأشهر القليلة الماضية واضطررت لدفع رسوم بقيمة &lt;#&gt;. شعرت أنه سيكون غير مهذب مني أن أنبح عليك بشأن شيء تعطيه بتكلفة كبيرة لنفسك ولهذا السبب لم أتحدث. ومع ذلك، أنا الآن في تراجع اقتصادي ولن أتمكن من دفع الرسوم هذا الشهر لذا أنا أسأل مُقدمًا قبل نهاية الشهر. هل بإمكانك مساعدتي؟ شكرًا لك على كل شيء。,ham,ham,corpus,0.89,0.92,0.0,0.08,0.0
"ein @u$g3zeichneter ged~ank3 v0n einem missverstandenen freund: ich we1ß, da5s du m!ch hasst, 4ber wenn du die wahrheit kenn$t, wirst du dich se|bst has53n. 9ut3 nacht.",ham,ham,corpus,0.99,1.0,0.0,0.0,0.0
Important: Envoyez de l'argent maintenant http//bit.ly/1165,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
5end mon3y now http//bit.ly/1805,phishing,phishing,corpus,0.85,0.0,0.11,0.89,0.0
kamer - sie erhalten 3ine sipix di9!talkamera! rufen sie 09061221066 von einem festnetztelefon aus. lieferun9 innerhalb von 28 tagen.,phishing,spam,corpus,0.89,0.0,0.08,0.92,0.0
"Reminder: Ежемесячная сумма не так уж и страшна, и вы не будете платить ничего до 6 месяцев после окончания школы.",ham,ham,corpus,0.73,0.8,0.18,0.02,0.0
"h@lo mlad3n knezevic, silakan c3k em4il @nd4 untuk promo natal khusus un7uk beberap4 produk! 5al4m, tim suppline cen7ral@csdep.net",spam,ham,corpus,0.91,0.0,0.94,0.06,0.0
yoυr εntry won! claim $49i9 cash рrіze at goo.gl/xуz,phishing,spam,corpus,1.0,0.0,0.0,1.0,0.0
"Fühle selbst, dass 🏦 du immer glücklich ! bist. Langsam wird es zur Gewohnheit und schließlich ein 💸 Teil deines Lebens. , Folge ⚡ dem Glück. Schönen Morgen und einen wundervollen Tag! :)",ham,ham,corpus,0.84,0.8889,0.0909,0.0202,0.01
Update: Job offer: Earn $4508/month. Apply at goo.gl/xyz,phishing,phishing,corpus,0.67,0.0,0.25,0.75,0.0
Security: பணம் அனைத்தும் இப்போது அனுப்புங்கள் http//bit.ly/1947,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
sono tutto sоlo nеl letto e mі sembra сhe mаnсhi qυαlcosа. http://bit.ly/3malwс9,ham,spam,corpus,0.75,0.8351,0.0722,0.0928,0.03
"la poste dе serbіe: en raison d'unε αdresse manquantе et d'un сodε рostаl inεxаct, votre cοlіs nе pеut pas être livré еt les frais de réexpédіtiоn sοnt à votrε сharge. сliquеz sur le lιen сi-dessoυs pour changer l'adresse et demander une nοuvеllе livraison: https://tinуυrl.com/5td2j68b?fwf=m5cwogіzm4. veuillez lε fairε dаns lεs 12 heυres poυr éviter des pertes іnutіles. bonnе jоurnéе, la postе dе serbiε!",phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
"la p0s7e de s3rbi3: en raison d'une adresse m@nquant3 et d'un code postal inexact, v07re colis n3 peut pas ê7re 1ivré et les frais de réexpédit1on s0nt à votre charge. cliqu32 sur le lien ci-dessous pour changer |'adres5e 3t demander une nouve|le livra!son: https://7!nyurl.com/57d2j68b?fwf=m5cwo9izm4. veu!llez le f4ire dans les 12 heures pour éviter des pertes inutiles. bonne journée, la po$7e de serbie!",phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
Envía dinero 💳 ahora } http//bit.ly/2133,phishing,phishing,corpus,0.95,0.0,0.03,0.97,0.0
Reminder: Domani ho una riunione lavorativa.. Mi va bene solo martedì...,ham,ham,corpus,1.0,1.0,0.0,0.0,0.0
Notice: Envoyer de l'argent maintenant http//bit.ly/1153,phishing,phishing,corpus,0.99,0.0,0.01,0.99,0.0
Security: Paquete retenido en la terminal: http://ffnst.com/7DH891,phishing,phishing,corpus,0.96,0.03,0.0,0.97,0.0
WIN: Горячая летняя распродажа! Купите одно и получите второе бесплатно на всю пляжную одежду в TrendyStyles. Покупайте сейчас на www.trendystyles.com/sale44,spam,spam,corpus,0.71,0.0,0.79,0.21,0.0
job offer: 3arn $1212/m0nth. @pply at bit.1y/123,phishing,phishing,corpus,0.66,0.0,0.25,0.75,0.0
ALERT: Send Money Now http//bit.ly/2454,phishing,phishing,corpus,1.0,0.0,0.0,1.0,0.0
WIN: Debt relief program: Get out of debt fast! Call 7960,phishing,spam,corpus,0.68,0.0,0.24,0.76,0.0
"3 TEXTOS DE & TAROT GRATIS! Descubre acerca de & tu vida amorosa ahora! PRUEBA 3 ⚠️ GRATIS! Envía el > texto 🔗 CHANCE 🏦 al 85555 16 ⚠️ solamente! ⚠️ Después de ? los 3 📱 gratuitos, cada mensaje cuesta 💰 £1.50",spam,spam,corpus,0.86,0.0,0.9,0.1,0.0
"PERINGATAN DARI + O2: 🔗 Untuk [ mendapatkan 2,50 pound kredit panggilan 🔥 gratis dan rincian ⚡ penawaran menarik, silakan balas 🏦 teks ini 💰 dengan ; nama lengkap, nomor 📱 rumah, > dan kode $ pos Anda yang valid.",phishing,spam,corpus,0.98,0.0,0.01,0.99,0.0
"முக்கிய அறிக்கை: உங்கள் ஞாபகத்தில் உள்ள உங்கள் பேர்செயலியில் டெமிரோஸ் மத்திய இயக்க பு்லபுகல் உற்சாகங்கள் உள்ளன, தயவுசெய்து கீழே உள்ள இணைப்பை கிளிக் செய்து தகவல்களை இயக்குக. அல்லது நினைவில் நாங்கள் நீங்களை வெளியே செல்ல வரவில்லையானால் மத்திய மீட்க சித்தஂ எதிர்காலிகமாக 50,ο00 இரூபாக்கு தெரிக்கை உண்டாக்கப்படும். பெருமையான தெரிக்கைகளை தவிர்க்க தயவுசெய்து உங்கள் தகவல்களை மேம்படுத்தவும்: https://bit.ly/аcd2ее44",phishing,phishing,corpus,0.99,0.0,0.0,1.0,0.0
